Sec	mm	kN
3.1435547	10.254677	397.18051
3.2431641	10.150231	390.8678
3.3427734	10.131241	384.86118
3.4423828	10.07427	380.1936
3.5419922	10.007805	373.53659
3.6416016	9.9888144	369.40463
3.7412109	9.9318447	364.431
3.8408203	9.8273983	359.45737
3.9404297	9.8273983	353.64203
4.0400391	9.7419424	347.86496
4.1396484	9.6374969	343.69473
4.2392578	9.5805264	338.41504
4.3388672	9.514061	332.90576
4.4384766	9.514061	328.19995
4.5380859	9.4855757	323.22632
4.6376953	9.3336544	318.13788
4.7373047	9.2956743	313.96768
4.8369141	9.2861795	309.18533
4.9365234	9.1912289	304.74731
5.0361328	9.0772877	299.62064
5.1357422	9.0582981	294.83829
5.2353516	8.9918318	289.36731
5.3349609	8.9633474	285.08231
5.4345703	8.8778915	280.75906
5.5341797	8.8494062	276.20627
5.6337891	8.7829409	271.34741
5.7333984	8.7449608	266.98593
5.8330078	8.6500101	262.31836
5.9326172	8.6310196	258.1864
6.0322266	8.5075836	255.16396
6.1318359	8.4790983	252.14151
6.2314453	8.3936424	247.74176
6.3310547	8.3841476	243.8011
6.4306641	8.3461676	240.4726
6.5302734	8.2322264	235.99632
6.6298828	8.165761	232.8591
6.7294922	8.0803051	229.45407
6.8291016	8.0043449	224.82475
6.9287109	7.9853549	221.49625
7.0283203	7.9473743	217.51733
7.1279297	7.8619189	214.03578
7.2275391	7.8239384	209.63603
7.3271484	7.7669683	205.92493
7.4267578	7.7289877	203.20856
7.5263672	7.6815124	199.61223
7.6259766	7.5865617	196.66631
7.7255859	7.4631257	192.99347
7.8251953	7.3966603	189.01456
7.9248047	7.4061556	185.91559
8.0244141	7.349185	182.81664
8.1240234	7.2827196	179.41161
8.2236328	7.2352443	175.58572
8.3232422	7.1307983	172.48677
8.4228516	7.083323	169.00522
8.5224609	7.0263524	165.75322
8.6220703	7.0073624	162.616
8.7216797	6.9883723	159.78485
8.8212891	6.8649364	155.80594
8.9208984	6.8269563	152.51569
9.0205078	6.7225103	149.03413
9.1201172	6.7035203	147.04468
9.2197266	6.6370544	142.79796
9.3193359	6.5421038	140.08159
9.4189453	6.4756384	136.75308
9.5185547	6.4281631	133.73064
9.6181641	6.4471531	130.976
9.7177734	6.3047271	127.80052
9.8173828	6.2287664	124.16594
9.9169922	6.2097764	122.02345
10.016602	6.1338158	118.92449
10.116211	6.1053305	116.47593
10.21582	6.000885	113.10916
10.31543	5.9913898	110.04845
10.415039	5.9059343	107.21731
10.514648	5.8869438	104.27139
10.614258	5.8109837	102.35844
10.713867	5.7445178	99.489037
10.813477	5.6780524	96.31356
10.913086	5.6020918	93.520668
11.012695	5.5261312	91.492958
11.112305	5.4501705	88.547028
11.211914	5.4026952	85.33329
11.311523	5.4026952	83.114288
11.411133	5.3457251	80.933533
11.510742	5.203299	77.260696
11.610352	5.1748137	74.812134
11.709961	5.1368332	72.593124
11.80957	5.0988531	70.488892
11.90918	5.0798631	67.657745
12.008789	4.9564271	65.553513
12.108398	4.8519812	62.76062
12.208008	4.8234959	60.120766
12.307617	4.795011	58.360863
12.407227	4.7000599	55.874043
12.506836	4.6715751	54.573246
12.606445	4.6335945	52.469013
12.706055	4.5006638	49.140499
12.805664	4.5006638	46.959751
12.905273	4.4057131	44.817261
13.004883	4.3772278	42.751286
13.104492	4.3012671	40.570538
13.204102	4.2442966	38.007198
13.303711	4.1588411	35.520378
13.40332	4.1113658	33.645699
13.50293	4.0828805	30.85281
13.602539	4.0069199	28.825094
13.702148	3.9499495	27.409521
13.801758	3.9119692	25.420065
13.901367	3.8360085	23.315832
14.000977	3.7695432	21.173342
14.100586	3.6935825	19.528215
14.200195	3.6081269	17.730053
14.299805	3.6271172	16.314478
14.399414	3.5321665	14.478057
14.499023	3.4657009	12.603377
14.598633	3.3802452	10.613922
14.698242	3.3232749	8.8157597
14.797852	3.3042846	6.8666649
14.897461	3.2473142	5.0355539
14.99707	3.1333733	3.4714806
15.09668	3.1523635	1.5640737
15.196289	3.0479178	-0.11444434
15.295898	2.9529669	-2.0981474
15.395508	2.9434719	-3.662221
15.495117	2.8580163	-5.8748131
15.594727	2.8200359	-7.7822199
15.694336	2.6586199	-9.4607382
15.793945	2.6966002	-10.872219
15.893555	2.6776099	-12.817774
15.993164	2.5826592	-14.152959
16.092773	2.4402332	-16.098515
16.192383	2.4877086	-17.281105
16.291992	2.3927579	-18.730736
16.391602	2.3073022	-20.638142
16.491211	2.2788169	-22.507401
16.59082	2.2218466	-24.224068
16.69043	2.1363909	-25.482956
16.790039	2.0414402	-26.703695
16.889648	2.0319452	-28.191473
16.989258	1.9654796	-30.060732
17.088867	1.8990141	-31.052584
17.188477	1.8135585	-32.731102
17.288086	1.7565881	-34.333324
17.387695	1.6996176	-35.821102
17.487305	1.6426473	-37.118137
17.586914	1.5951718	-38.453323
17.686523	1.5761818	-39.788506
17.786133	1.4907261	-41.123692
17.885742	1.4242606	-42.99295
17.985352	1.3672901	-44.63332
18.084961	1.3672901	-45.167393
18.18457	1.2438542	-47.189243
18.28418	1.2438542	-48.257393
18.383789	1.1299133	-50.20295
18.483398	1.1014282	-51.767021
18.583008	0.96849716	-53.331097
18.682617	0.97799224	-55.162205
18.782227	0.8830415	-55.963318
18.881836	0.85455632	-57.756279
18.981445	0.7975859	-59.358501
19.081055	0.69314009	-60.846279
19.180664	0.60768443	-62.562943
19.280273	0.59818941	-63.974426
19.379883	0.51273376	-65.919983
19.479492	0.45576331	-67.63665
19.579102	0.40828797	-69.162575
19.678711	0.3323274	-70.650352
19.77832	0.28485203	-71.909241
19.87793	0.23737669	-73.511459
19.977539	0.14242597	-75.457016
20.077148	0.066465408	-76.487015
20.176758	0.037980191	-78.508865
20.276367	0.085455544	-79.805901
20.375977	-0.04747545	-81.827751
20.475586	-0.11394095	-83.201088
20.575195	-0.19939658	-84.841454
20.674805	-0.26586208	-86.78701
20.774414	-0.26586208	-88.236641
20.874023	-0.35131773	-89.686272
20.973633	-0.41778323	-91.364784
21.073242	-0.46525857	-93.348488
21.172852	-0.58869451	-95.599228
21.272461	-0.66465509	-96.59108
21.37207	-0.69314027	-98.155159
21.47168	-0.72162551	-99.414047
21.571289	-0.80708116	-101.85552
21.670898	-0.84506142	-103.57219
21.770508	-0.8545565	-105.25071
21.870117	-0.96849734	-106.96738
21.969727	-1.0159727	-108.68404
22.069336	-1.1299136	-110.20997
22.168945	-1.1109234	-112.23182
22.268555	-1.2153692	-113.75774
22.368164	-1.3198149	-115.81774
22.467773	-1.3577952	-117.38182
22.567383	-1.3577952	-118.98404
22.666992	-1.452746	-120.47182
22.766602	-1.4907262	-122.03589
22.866211	-1.5476967	-124.13404
22.96582	-1.6521425	-126.19404
23.06543	-1.6521425	-127.52922
23.165039	-1.6901227	-129.70366
23.264648	-1.7850735	-130.69551
23.364258	-1.8895192	-132.79367
23.463867	-1.9749749	-134.92996
23.563477	-2.0129552	-136.79922
23.663086	-2.0414405	-138.21069
23.762695	-2.1367269	-139.43144
23.862305	-2.193949	-141.52959
23.961914	-2.2225602	-143.09366
24.061523	-2.2607083	-145.11551
24.161133	-2.3179305	-147.28996
24.260742	-2.3942268	-148.73958
24.360352	-2.4419119	-150.37996
24.459961	-2.508671	-152.05847
24.55957	-2.5849674	-154.11847
24.65918	-2.6326525	-156.14032
24.758789	-2.6898749	-157.43736
24.858398	-2.7852452	-160.33662
24.958008	-2.8043191	-161.70995
25.057617	-2.9283006	-163.31218
25.157227	-3.0141339	-165.06699
25.256836	-2.9855227	-167.08884
25.356445	-3.0522821	-168.76736
25.456055	-3.0808933	-170.25514
25.555664	-3.1762636	-172.39143
25.655273	-3.2525599	-173.87921
25.754883	-3.2525599	-175.55772
25.854492	-3.3956153	-177.92291
25.954102	-3.3860784	-179.37254
26.053711	-3.4909856	-181.3181
26.15332	-3.5291338	-183.22549
26.25293	-3.6245041	-184.86588
26.352539	-3.6912634	-186.58253
26.452148	-3.6912634	-188.33736
26.551758	-3.7484856	-190.74068
26.651367	-3.882004	-192.60994
26.750977	-3.8247819	-194.17401
26.850586	-3.9583004	-196.65364
26.950195	-3.9964485	-197.83624
27.049805	-4.1108928	-199.70549
27.149414	-4.1299667	-201.87994
27.249023	-4.1967263	-204.39772
27.348633	-4.2062631	-206.6866
27.448242	-4.3111706	-208.25067
27.547852	-4.3779297	-210.11993
27.647461	-4.3874669	-211.60771
27.74707	-4.5114484	-213.51512
27.84668	-4.5495963	-215.9566
27.946289	-4.5972815	-217.67326
28.045898	-4.5972815	-219.73326
28.145508	-4.7212629	-222.0603
28.245117	-4.8452444	-224.42549
28.344727	-4.8643184	-226.86697
28.444336	-4.8929296	-228.35475
28.543945	-4.9692259	-230.98697
28.643555	-5.016911	-232.70363
28.743164	-5.0455222	-234.68733
28.842773	-5.1218185	-236.36586
28.942383	-5.2267261	-238.84549
29.041992	-5.2553368	-241.09622
29.141602	-5.3125591	-243.07993
29.241211	-5.3983927	-245.55956
29.34082	-5.474689	-247.84845
29.44043	-5.474689	-249.45067
29.540039	-5.579596	-252.19733
29.639648	-5.579596	-254.29549
29.739258	-5.6654296	-256.31732
29.838867	-5.7607999	-258.75882
29.938477	-5.7798738	-260.93326
30.038086	-5.9324665	-263.56549
30.137695	-5.846633	-265.43472
30.237305	-6.0087628	-268.29584
30.336914	-6.0659847	-270.27954
30.436523	-6.1232071	-272.33954
30.536133	-6.1232071	-274.55215
30.635742	-6.2185774	-277.18436
30.735352	-6.3139477	-279.12991
30.834961	-6.3520961	-282.10547
30.93457	-6.4474664	-283.89844
31.03418	-6.4951515	-286.30176
31.133789	-6.4474664	-287.78955
31.233398	-6.5809846	-291.07028
31.333008	-6.5905218	-292.97769
31.432617	-6.7335773	-295.22842
31.532227	-6.7621884	-297.78436
31.631836	-6.8480215	-299.80621
31.731445	-6.9052439	-302.51474
31.831055	-6.9052439	-304.84177
31.930664	-6.9624662	-306.90176
32.030273	-7.0769105	-309.72473
32.129883	-7.1245956	-311.86102
32.229492	-7.1722808	-314.68399
32.329102	-7.2295032	-317.46878
32.428711	-7.2962623	-319.64325
32.52832	-7.4107065	-322.35175
32.62793	-7.4202437	-324.41174
32.727539	-7.4679289	-326.85324
32.827148	-7.5823731	-329.48544
32.926758	-7.6109843	-332.04138
33.026367	-7.6300583	-334.36841
33.125977	-7.744503	-337.03879
33.225586	-7.7349658	-339.21323
33.325195	-7.8398733	-341.99805
33.424805	-7.8875585	-344.05804
33.524414	-7.9543176	-347.07175
33.624023	-7.992466	-349.70398
33.723633	-8.0210772	-352.18359
33.823242	-8.1545954	-354.81583
33.922852	-8.1545954	-357.29544
34.022461	-8.2595024	-360.38544
34.12207	-8.3167248	-362.52176
34.22168	-8.3930216	-365.87878
34.321289	-8.4311695	-367.86249
34.420898	-8.4597807	-370.38025
34.520508	-8.5360765	-373.85175
34.620117	-8.5932989	-375.83545
34.719727	-8.6505213	-378.92545
34.819336	-8.7172804	-381.901
34.918945	-8.7935762	-384.60953
35.018555	-8.8507986	-387.89026
35.118164	-8.869873	-389.49246
35.217773	-8.9461689	-392.31543
35.317383	-9.0606136	-395.17654
35.416992	-9.0987616	-397.80878
35.516602	-9.1845951	-400.44098
35.616211	-9.1559839	-403.11136
35.71582	-9.2513542	-406.2395
35.81543	-9.2513542	-408.79544
35.915039	-9.3848724	-412.03802
36.014648	-9.4325581	-414.89914
36.114258	-9.4993172	-417.03543
36.213867	-9.5946875	-420.50693
36.313477	-9.6232986	-423.02469
36.413086	-9.6709843	-425.08469
36.512695	-9.6995945	-428.44171
36.612305	-9.7758913	-430.42542
36.711914	-9.8521872	-433.97321
36.811523	-9.8617249	-435.80432
36.911133	-9.9570951	-439.39023
37.010742	-9.9761686	-442.06061
37.110352	-10.014318	-444.92172
37.209961	-10.176447	-447.85913
37.30957	-10.157372	-450.45319
37.40918	-10.233669	-452.6658
37.508789	-10.319502	-455.79395
37.608398	-10.357651	-458.04468
37.708008	-10.472095	-460.94394
37.807617	-10.500706	-463.80505
37.907227	-10.577003	-466.39911
38.006836	-10.653298	-469.06949
38.106445	-10.739132	-471.35837
38.206055	-10.805891	-474.02875
38.305664	-10.805891	-477.27133
38.405273	-10.863113	-480.0943
38.504883	-10.948946	-482.65024
38.604492	-11.006168	-485.168
38.704102	-11.044316	-488.37244
38.803711	-11.101539	-491.15726
38.90332	-11.177835	-493.82764
39.00293	-11.158761	-496.07837
39.102539	-11.292279	-497.14651
39.202148	-11.330428	-500.65616
39.301758	-11.425798	-502.3728
39.401367	-11.45441	-505.53912
39.500977	-11.54978	-508.858
39.600586	-11.54978	-510.65097
39.700195	-11.673761	-513.62653
39.799805	-11.673761	-515.76282
39.899414	-11.788205	-518.58575
39.999023	-11.826354	-521.4469
40.098633	-11.835891	-523.65948
0.1484375	-11.988483	-503.82245
0.24804688	-11.90265	-500.16022
0.34765625	-11.874039	-495.20096
0.44726563	-11.854964	-490.66135
0.546875	-11.778668	-485.43503
0.64648438	-11.778668	-481.31503
0.74609375	-11.711909	-476.39392
0.84570313	-11.54978	-470.93875
0.9453125	-11.530705	-466.78061
1.0449219	-11.521169	-462.24097
1.1445313	-11.444872	-457.54877
1.2441406	-11.378113	-453.00912
1.34375	-11.254131	-448.46948
1.4433594	-11.244595	-444.15875
1.5429688	-11.158761	-439.00876
1.6425781	-11.120613	-435.49911
1.7421875	-11.082465	-431.07394
1.8417969	-11.006168	-426.9158
1.9414063	-10.901261	-422.33801
2.0410156	-10.929873	-418.17987
2.140625	-10.805891	-413.7547
2.2402344	-10.739132	-408.90988
2.3398438	-10.700983	-405.55286
2.4394531	-10.653298	-401.12766
2.5390625	-10.596076	-396.13025
2.6386719	-10.557928	-392.58249
2.7382813	-10.481631	-388.38617
2.8378906	-10.472095	-384.03729
2.9375	-10.338576	-380.83286
3.0371094	-10.26228	-376.29321
3.1367188	-10.243206	-372.4021
3.2363281	-10.176447	-368.16766
3.3359375	-10.214595	-364.65805
3.4355469	-10.014318	-359.96582
3.5351563	-9.9857063	-355.80768
3.6347656	-9.9857063	-352.52695
3.734375	-9.8617249	-348.59769
3.8339844	-9.8331137	-344.43951
3.9335938	-9.8045025	-340.43396
4.0332031	-9.6900578	-336.65732
4.1328125	-9.6137619	-332.91879
4.2324219	-9.6328354	-329.14212
4.3320313	-9.4802427	-326.47174
4.4316406	-9.4325581	-322.12286
4.53125	-9.3944101	-318.30804
4.6308594	-9.3467245	-314.37878
4.7304688	-9.3085766	-311.05991
4.8300781	-9.222743	-307.0162
4.9296875	-9.1369095	-303.23953
5.0292969	-9.1273727	-299.76807
5.1289063	-9.0606136	-296.33472
5.2285156	-8.9747801	-292.32916
5.328125	-8.9557066	-288.7814
5.4277344	-8.8412619	-286.14917
5.5273438	-8.8221874	-282.52512
5.6269531	-8.764966	-279.81659
5.7265625	-8.6886692	-275.92548
5.8261719	-8.6505213	-272.83548
5.9257813	-8.5742245	-269.5929
6.0253906	-8.5074654	-266.27399
6.125	-8.4693174	-262.95511
6.2246094	-8.3930216	-259.25473
6.3242188	-8.2976513	-256.35547
6.4238281	-8.2118177	-252.884
6.5234375	-8.2118177	-249.48882
6.6230469	-8.1069098	-246.13177
6.7226563	-8.0401506	-243.30882
6.8222656	-8.0496883	-240.14252
6.921875	-7.9447808	-237.35771
7.0214844	-7.8780212	-234.4966
7.1210938	-7.8970957	-231.25401
7.2207031	-7.8017249	-227.28661
7.3203125	-7.7254291	-224.50179
7.4199219	-7.7254291	-221.41179
7.5195313	-7.6205215	-217.90216
7.6191406	-7.5823731	-215.34624
7.71875	-7.4774661	-212.14178
7.8183594	-7.4393177	-209.24252
7.9179688	-7.4107065	-206.61031
8.0175781	-7.286725	-203.17697
8.1171875	-7.2962623	-200.43031
8.2167969	-7.162744	-197.37846
8.3164063	-7.162744	-194.97513
8.4160156	-7.0769105	-191.84698
8.515625	-7.0292253	-188.75699
8.6152344	-6.9433923	-185.70512
8.7148438	-6.9338551	-183.49254
8.8144531	-6.8480215	-180.63142
8.9140625	-6.8003364	-178.0755
9.0136719	-6.7717257	-175.36699
9.1132813	-6.6668181	-173.11624
9.2128906	-6.5428367	-170.17883
9.3125	-6.5332994	-168.76736
9.4121094	-6.4951515	-166.28773
9.5117188	-6.409318	-163.42662
9.6113281	-6.3520961	-160.60365
9.7109375	-6.3139477	-158.42921
9.8105469	-6.2662625	-155.797
9.9101563	-6.1518183	-153.5081
10.009766	-6.1422811	-151.67699
10.109375	-6.0659847	-149.04477
10.208984	-5.9896884	-146.2218
10.308594	-5.9515405	-144.04736
10.408203	-5.9133925	-141.87292
10.507813	-5.827559	-139.50774
10.607422	-5.7321887	-137.56218
10.707031	-5.6845036	-135.2733
10.806641	-5.6940408	-132.86996
10.90625	-5.579596	-130.35219
11.005859	-5.5128369	-128.44478
11.105469	-5.4174666	-126.11774
11.205078	-5.4079294	-123.63811
11.304688	-5.3316331	-120.89145
11.404297	-5.2934852	-118.86959
11.503906	-5.2171888	-116.08478
11.603516	-5.1885777	-114.44441
11.703125	-5.0645962	-111.507
11.802734	-4.9787631	-109.3707
11.902344	-4.9882998	-107.27256
12.001953	-4.9501519	-105.05997
12.101563	-4.9024668	-102.80923
12.201172	-4.7784853	-100.06256
12.300781	-4.7403374	-98.078857
12.400391	-4.7117262	-95.675529
12.5	-4.6068187	-93.424789
12.599609	-4.5972815	-91.51738
12.699219	-4.4828372	-88.847008
12.798828	-4.4828372	-86.939606
12.898438	-4.3874669	-84.574417
12.998047	-4.3588557	-82.85775
13.097656	-4.2825594	-80.759605
13.197266	-4.2348742	-78.661461
13.296875	-4.2158003	-76.410721
13.396484	-4.1299667	-74.541458
13.496094	-4.0345964	-72.061829
13.595703	-3.9201522	-70.116272
13.695313	-3.9296892	-67.751091
13.794922	-3.8533928	-65.500351
13.894531	-3.7961707	-63.898129
13.994141	-3.8057077	-62.410351
14.09375	-3.6817265	-60.083317
14.193359	-3.6149671	-58.099613
14.292969	-3.5386708	-56.154057
14.392578	-3.5100598	-54.017761
14.492188	-3.4623744	-52.072208
14.591797	-3.3765411	-50.508133
14.691406	-3.3383932	-48.028503
14.791016	-3.2620969	-46.0448
14.890625	-3.1762636	-43.717766
14.990234	-3.1571894	-42.497025
15.089844	-3.1095042	-40.665913
15.189453	-3.0045969	-38.148136
15.289063	-2.9569118	-36.622211
15.388672	-2.8710785	-34.257027
15.488281	-2.8520043	-32.120731
15.587891	-2.7757082	-30.671103
15.6875	-2.766171	-28.801844
15.787109	-2.6994119	-26.207769
15.886719	-2.5945044	-23.995178
15.986328	-2.5182083	-22.08777
16.085938	-2.4895971	-20.06592
16.185547	-2.4133008	-17.81518
16.285156	-2.3942268	-16.289255
16.384766	-2.3179305	-14.53444
16.484375	-2.2320971	-12.817774
16.583984	-2.2225602	-10.681479
16.683594	-2.174875	-8.5070343
16.783203	-2.0509355	-7.2099977
16.882813	-1.9749749	-5.2262945
16.982422	-1.98447	-3.9674063
17.082031	-1.8705291	-1.6022217
17.181641	-1.8325489	0.87740719
17.28125	-1.7565882	2.3651845
17.380859	-1.6996179	4.1962953
17.480469	-1.6521425	6.1037021
17.580078	-1.585677	7.821032
17.679688	-1.5002214	9.3131237
17.779297	-1.4622411	11.455615
17.878906	-1.3957756	13.48333
17.978516	-1.3293101	14.822386
18.078125	-1.3008249	17.003136
18.177734	-1.2723396	18.495228
18.277344	-1.1963791	20.408167
18.376953	-1.1014284	22.16807
18.476563	-1.0349629	23.583643
18.576172	-0.94950718	25.267029
18.675781	-0.94001216	27.065191
18.775391	-0.921022	29.092907
18.875	-0.79758608	31.426691
18.974609	-0.788091	32.689232
19.074219	-0.73112059	34.296097
19.173828	-0.62667477	36.66814
19.273438	-0.54121917	38.313271
19.373047	-0.49374378	40.570538
19.472656	-0.46525857	42.253922
19.572266	-0.38929802	44.013824
19.671875	-0.36081278	45.39114
19.771484	-0.31333745	47.342339
19.871094	-0.17091137	49.331795
19.970703	-0.17091137	50.938663
20.070313	-0.056970522	53.081154
20.169922	-0.056970522	55.147125
20.269531	0.018990049	56.868771
20.369141	0.066465408	59.049519
20.46875	0.10444569	60.694649
20.568359	0.18040626	62.531067
20.667969	0.23737669	64.176193
20.767578	0.29434711	66.816048
20.867188	0.37980276	68.958542
20.966797	0.46525839	70.259338
21.066406	0.47475347	72.287056
21.166016	0.59818941	74.276512
21.265625	0.61717951	76.151192
21.365234	0.66465491	78.293678
21.464844	0.75011051	79.938805
21.564453	0.80708092	82.310852
21.664063	0.82607108	83.64991
21.763672	0.9305169	85.754143
21.863281	1.0349627	88.011406
21.962891	1.0634478	89.580017
22.0625	1.1109232	91.33992
22.162109	1.1678936	93.826736
22.261719	1.2533493	95.242317
22.361328	1.2818345	97.308289
22.460938	1.4052705	99.37426
22.560547	1.3767852	102.05238
22.660156	1.4147655	103.50621
22.759766	1.5002211	105.57218
22.859375	1.6046669	108.09726
22.958984	1.6616373	109.70412
23.058594	1.6806275	111.7701
23.158203	1.7660831	113.37697
23.257813	1.8515388	115.25165
23.357422	1.880024	117.54717
23.457031	1.9844698	120.034
23.556641	1.9369944	122.4443
23.65625	2.0319452	124.05116
23.755859	2.1363909	126.07888
23.855469	2.2028563	128.68048
23.955078	2.2123516	130.36386
24.054688	2.3167973	132.54462
24.154297	2.3452826	134.99318
24.253906	2.3642726	137.51825
24.353516	2.5066986	139.58423
24.453125	2.5541739	141.34413
24.552734	2.5731642	143.60139
24.652344	2.6681149	145.43782
24.751953	2.6681149	148.07767
24.851563	2.7630656	150.48798
24.951172	2.8675113	152.51569
25.050781	2.9054916	155.15555
25.150391	2.9719572	157.75714
25.25	3.0289276	159.63182
25.349609	3.0384226	162.11864
25.449219	3.1333733	164.33765
25.548828	3.1713536	166.5184
25.648438	3.1618586	168.54611
25.748047	3.3042846	170.34427
25.847656	3.3232749	173.40497
25.947266	3.4657009	175.77702
26.046875	3.5036812	178.79945
26.146484	3.5036812	180.90369
26.246094	3.6461072	182.81664
26.345703	3.6461072	185.30345
26.445313	3.7220678	187.44594
26.544922	3.7980285	190.62141
26.644531	3.8549988	192.22829
26.744141	3.8739889	195.21246
26.84375	3.9499495	198.00536
26.943359	4.0733852	200.07133
27.042969	4.0543952	202.44337
27.142578	4.1303558	204.93019
27.242188	4.2632871	207.18747
27.341797	4.2917719	209.67429
27.441406	4.3677325	212.58195
27.541016	4.3487425	216.02524
27.640625	4.4626832	218.43555
27.740234	4.5386438	221.7258
27.839844	4.5861192	223.94481
27.939453	4.6335945	226.7377
28.039063	4.7000599	229.6071
28.138672	4.7665257	231.52003
28.238281	4.8045058	233.77731
28.337891	4.8519812	236.14935
28.4375	4.8994565	239.09528
28.537109	4.9754171	241.81165
28.636719	5.0323877	244.75757
28.736328	5.0988531	247.43568
28.835938	5.1748137	250.91724
28.935547	5.203299	253.1745
29.035156	5.2792597	255.81436
29.134766	5.326735	258.569
29.234375	5.3932004	261.82098
29.333984	5.4596658	264.88168
29.433594	5.4976459	267.21548
29.533203	5.5736065	270.69702
29.632813	5.611587	274.02554
29.732422	5.7065377	276.35931
29.832031	5.7635078	279.22873
29.931641	5.7824984	281.83032
30.03125	5.9059343	284.85275
30.130859	5.9723997	287.72217
30.230469	5.9723997	290.55331
30.330078	6.0863404	293.8053
30.429688	6.0958357	296.63647
30.529297	6.1623011	300.19452
30.628906	6.266747	302.68134
30.728516	6.266747	305.51248
30.828125	6.3616977	308.91751
30.927734	6.4186678	311.51913
31.027344	6.4946284	314.88589
31.126953	6.551599	317.71704
31.226563	6.532609	320.77774
31.326172	6.6465497	323.64716
31.425781	6.6845298	327.24347
31.525391	6.8079658	331.1076
31.625	6.7794805	333.63269
31.724609	6.8839264	336.7699
31.824219	6.9503918	339.79236
31.923828	6.959887	342.31741
32.023438	7.0738277	345.83725
32.123047	7.0928183	348.7449
32.222656	7.225749	352.45599
32.322266	7.2162538	355.89929
32.421875	7.2637291	358.92172
32.521484	7.3776703	362.36502
32.621094	7.491611	365.23444
32.720703	7.4821157	367.52997
32.820313	7.5295911	371.24106
32.919922	7.615047	374.22525
33.019531	7.7289877	377.85983
33.119141	7.7099977	380.27011
33.21875	7.7669683	384.05774
33.318359	7.8619189	386.77411
33.417969	7.9093943	389.94958
33.517578	7.9568696	393.89026
33.617188	8.0043449	396.72141
33.716797	8.0233355	400.31772
33.816406	8.1277809	403.60797
33.916016	8.1942463	406.47739
34.015625	8.2227316	410.30325
34.115234	8.289197	413.55524
34.214844	8.3746529	417.64893
34.314453	8.4221277	420.05923
34.414063	8.4885931	423.77036
34.513672	8.5645542	426.37195
34.613281	8.6500101	428.85876
34.712891	8.6784945	432.3403
34.8125	8.7259703	436.12793
34.912109	8.7544556	439.15036
35.011719	8.8494062	442.86148
35.111328	8.9633474	446.41953
35.210938	8.9633474	450.55148
35.310547	9.0108223	452.77048
35.410156	9.1437531	456.78766
35.509766	9.1627436	460.53702
35.609375	9.2102184	463.90378
35.708984	9.2766848	467.46185
35.808594	9.2387037	470.10172
35.908203	9.390625	473.46848
36.007813	9.4475956	476.797
36.107422	9.4950714	479.74292
36.207031	9.6090117	484.64005
36.306641	9.5995169	486.66776
36.40625	9.6564875	490.03452
36.505859	9.7324476	493.63086
36.605469	9.7799234	496.76807
36.705078	9.8558836	500.82349
36.804688	9.9318447	503.84595
36.904297	9.9698248	507.32748
37.003906	10.03629	510.1969
37.103516	10.131241	512.79846
37.203125	10.207201	516.6626
37.302734	10.207201	519.26422
37.402344	10.264172	523.62573
37.501953	10.340133	526.38037
37.601563	10.425588	529.90015
37.701172	10.416093	533.07562
37.800781	10.492053	536.93976
37.900391	10.587005	539.88568
38	10.63448	543.09943
38.099609	10.72943	546.50446
38.199219	10.824381	550.29205
38.298828	10.76741	551.70764
38.398438	10.833876	555.4953
38.498047	10.938322	559.09161
38.597656	10.976302	561.6167
38.697266	11.080748	564.79218
38.796875	11.109233	566.93463
38.896484	11.166203	570.7605
38.996094	11.213679	572.94128
39.095703	11.232669	576.49933
39.195313	11.375095	579.86609
39.294922	11.375095	581.85559
39.394531	11.46055	585.3371
39.494141	11.489036	588.74213
39.59375	11.612472	590.46381
39.693359	11.631462	593.83057
39.792969	11.688433	595.78174
39.892578	11.792878	599.87543
39.992188	11.821363	601.78839
40.091797	11.887829	604.54303
0.14648438	11.96379	580.13391
0.24609375	11.916314	574.73944
0.34570313	11.954294	566.9729
0.4453125	11.792878	558.40295
0.54492188	11.802373	550.40686
0.64453125	11.726413	543.1377
0.74414063	11.688433	535.25641
0.84375	11.650453	527.18378
0.94335938	11.517521	520.2207
1.0429688	11.451056	513.60193
1.1425781	11.46055	507.93964
1.2421875	11.42257	501.51215
1.3417969	11.356105	495.88812
1.4414063	11.261154	489.23108
1.5410156	11.213679	483.22446
1.640625	11.109233	477.33261
1.7402344	11.071253	471.51727
1.8398438	11.014282	465.70197
1.9394531	10.947817	459.84836
2.0390625	10.928826	454.22433
2.1386719	10.852866	447.87335
2.2382813	10.748421	442.05804
2.3378906	10.72943	436.8931
2.4375	10.69145	431.2308
2.5371094	10.596499	424.72681
2.6367188	10.577509	419.14102
2.7363281	10.454073	413.517
2.8359375	10.444578	408.61987
2.9355469	10.378113	402.15414
3.0351563	10.368618	396.30054
3.1347656	10.264172	390.10263
3.234375	10.197706	385.01422
3.3339844	10.064775	380.04056
3.4335938	10.083765	374.18698
3.5332031	10.0173	369.09857
3.6328125	9.9128542	364.73706
3.7324219	9.9033594	359.57214
3.8320313	9.8273983	354.29242
3.9316406	9.798913	348.78317
4.03125	9.7134581	344.03906
4.1308594	9.6185074	338.68283
4.2304688	9.5805264	334.20657
4.3300781	9.514061	329.61551
4.4296875	9.4950714	324.41232
4.5292969	9.4286051	320.31863
4.6289063	9.3716354	315.19196
4.7285156	9.2576942	310.06528
4.828125	9.2292089	305.62726
