Sec	mm	kN
38.599609	-7.213809	-265.15289
38.699219	-7.1279755	-266.60251
38.798828	-7.2710309	-268.28104
38.898438	-7.3282533	-270.07401
38.998047	-7.3759384	-271.33289
39.097656	-7.4140863	-273.20215
39.197266	-7.5380678	-275.03326
39.296875	-7.547605	-276.74994
39.396484	-7.547605	-278.35214
39.496094	-7.5952902	-279.76364
39.595703	-7.6334381	-281.48029
39.695313	-7.7288089	-283.34955
39.794922	-7.776494	-284.37955
39.894531	-7.8241792	-286.43954
39.994141	-7.814642	-288.07993
40.09375	-7.9481606	-289.49139
40.193359	-7.9958458	-290.71216
40.292969	-8.0053825	-292.27621
40.392578	-8.0149193	-293.9166
40.492188	-8.1102896	-295.67142
40.591797	-8.1770496	-297.23547
40.691406	-8.2247343	-298.72327
40.791016	-8.2724199	-300.28732
40.890625	-8.339179	-302.27103
40.990234	-8.3487158	-303.75882
41.089844	-8.4536228	-305.28473
41.189453	-8.482234	-307.15399
41.289063	-8.5299196	-308.41287
41.388672	-8.5680676	-310.35843
41.488281	-8.6062155	-311.99881
41.587891	-8.6443644	-313.1051
41.6875	-8.7588081	-314.78363
41.787109	-8.7683458	-316.1951
41.886719	-8.8160305	-318.2551
41.986328	-8.8923264	-319.24695
42.085938	-8.8923264	-320.84918
42.185547	-8.9781599	-322.75659
42.285156	-8.9972343	-324.09177
42.384766	-9.0735302	-326.03732
42.484375	-9.1116791	-327.25806
42.583984	-9.1784382	-328.89844
42.683594	-9.2165861	-330.53879
42.783203	-9.2451973	-331.98843
42.882813	-9.3405676	-333.70511
42.982422	-9.3882523	-335.19287
43.082031	-9.39779	-336.68066
43.181641	-9.5122337	-337.97769
43.28125	-9.5408449	-339.42731
43.380859	-9.5694561	-340.76251
43.480469	-9.6457529	-342.63174
43.580078	-9.6839008	-344.27213
43.679688	-9.712512	-345.64548
43.779297	-9.7888079	-347.24768
43.878906	-9.8937159	-348.69733
43.978516	-9.8746414	-350.22324
44.078125	-9.9414005	-351.97806
44.177734	-9.9795485	-353.16064
44.277344	-10.017696	-354.80103
44.376953	-10.065382	-356.05991
44.476563	-10.132141	-357.70029
44.576172	-10.160752	-358.69214
44.675781	-10.227511	-359.79843
44.775391	-10.237049	-360.86658
44.875	-10.284734	-362.1636
44.974609	-10.351493	-363.42249
45.074219	-10.408715	-364.6814
45.173828	-10.399179	-366.01657
45.273438	-10.475474	-367.16101
45.373047	-10.589919	-368.38174
45.472656	-10.551771	-369.83139
45.572266	-10.628067	-370.89954
45.671875	-10.742512	-372.27286
45.771484	-10.771123	-373.11212
45.871094	-10.866493	-374.79065
45.970703	-10.847419	-376.16397
46.070313	-10.923715	-377.3847
46.169922	-10.961864	-378.60544
46.269531	-11.009548	-379.521
46.369141	-11.057234	-380.66547
46.46875	-11.143067	-382.19138
46.568359	-11.143067	-383.33582
46.667969	-11.171678	-384.48026
46.767578	-11.257511	-386.31137
46.867188	-11.32427	-386.88361
46.966797	-11.343345	-388.06619
47.066406	-11.371956	-389.36322
47.166016	-11.467326	-390.73657
47.265625	-11.457789	-392.26248
47.365234	-11.55316	-393.13989
47.464844	-11.667603	-394.05545
47.564453	-11.715289	-395.0473
47.664063	-11.705752	-396.53506
47.763672	-11.734363	-397.22174
47.863281	-11.801123	-398.32803
47.962891	-11.858344	-399.54877
48.0625	-11.886955	-400.73138
48.162109	-11.915566	-401.60876
0.14746094	-12.049085	-378.03323
0.24707031	-11.953714	-373.98953
0.34667969	-11.791585	-367.2373
0.44628906	-11.7439	-360.2562
0.54589844	-11.591308	-354.0762
0.64550781	-11.524549	-348.50656
0.74511719	-11.429178	-342.55545
0.84472656	-11.305197	-335.99399
0.94433594	-11.247974	-330.04288
1.0439453	-11.162141	-324.2825
1.1435547	-11.085845	-318.6366
1.2431641	-10.942789	-312.49472
1.3427734	-10.818808	-307.0777
1.4423828	-10.78066	-301.50806
1.5419922	-10.637604	-295.70956
1.6416016	-10.542233	-290.3688
1.7412109	-10.437326	-285.18066
1.8408203	-10.332419	-279.22955
1.9404297	-10.227511	-273.27844
2.0400391	-10.189363	-268.01401
2.1396484	-9.9986229	-263.13104
2.2392578	-9.9509373	-257.90475
2.3388672	-9.8651047	-253.86104
2.4384766	-9.7220488	-248.74919
2.5380859	-9.6362152	-243.78993
2.6376953	-9.5599194	-238.71623
2.7373047	-9.4550114	-233.64253
2.8369141	-9.3310308	-228.98846
2.9365234	-9.2642708	-224.21994
3.0361328	-9.1307526	-219.29883
3.1357422	-9.0544567	-214.30142
3.2353516	-8.9018641	-209.22772
3.3349609	-8.8446417	-204.45921
3.4345703	-8.7874193	-199.38551
3.5341797	-8.5966787	-194.69328
3.6337891	-8.5776043	-190.49699
3.7333984	-8.5108452	-185.95737
3.8330078	-8.4059381	-180.88365
3.9326172	-8.2533455	-176.45848
4.0322266	-8.1007528	-171.42293
4.1318359	-8.0149193	-167.6844
4.2314453	-7.9863086	-163.03033
4.3310547	-7.8718643	-158.45256
4.4306641	-7.795568	-154.59959
4.5302734	-7.6048274	-150.02182
4.6298828	-7.585753	-145.63478
4.7294922	-7.4617715	-141.32404
4.8291016	-7.2996421	-137.16589
4.9287109	-7.3282533	-132.77885
5.0283203	-7.1661234	-128.04849
5.1279297	-7.0421424	-124.50071
5.2275391	-6.9372349	-120.11368
5.3271484	-6.8990865	-115.95553
5.4267578	-6.7655683	-111.87368
5.5263672	-6.6892719	-107.60109
5.6259766	-6.5557532	-104.05331
5.7255859	-6.4794574	-100.46738
5.8251953	-6.3650126	-97.79702
5.9248047	-6.2887163	-95.279243
6.0244141	-6.1838093	-91.845909
6.1240234	-6.0312166	-88.450722
6.2236328	-6.0121427	-85.742203
6.3232422	-5.9072351	-83.071838
6.4228516	-5.7355685	-80.019989
6.5224609	-5.6688094	-77.006279
6.6220703	-5.5831017	-74.412209
6.7216797	-5.4976463	-72.047028
6.8212891	-5.3647151	-68.575546
6.9208984	-5.307745	-65.943321
7.0205078	-5.184309	-63.082214
7.1201172	-5.0798631	-60.297398
7.2197266	-5.0323877	-57.39814
7.3193359	-4.8994565	-54.346291
7.4189453	-4.795011	-52.209995
7.5185547	-4.652585	-48.891106
7.6181641	-4.5481391	-46.487774
7.7177734	-4.5006638	-43.702961
7.8173828	-4.4057131	-40.765553
7.9169922	-4.2727818	-38.057034
8.0166016	-4.244297	-35.50111
8.1162109	-4.0449004	-32.830742
8.2158203	-3.9689398	-30.503704
8.3154297	-3.8644938	-27.413704
8.4150391	-3.7980285	-24.934076
8.5146484	-3.6556025	-22.149261
8.6142578	-3.5796418	-19.93667
8.7138672	-3.4657009	-16.808523
8.8134766	-3.3897405	-14.481486
8.9130859	-3.3232749	-11.811117
9.0126953	-3.1428685	-9.3696365
9.1123047	-3.1333735	-6.8865776
9.2119141	-2.9909475	-4.552793
9.3115234	-2.8770065	-2.065973
9.4111328	-2.7535706	0.34432924
9.5107422	-2.7060952	2.4103026
9.6103516	-2.5541742	4.8971224
9.7099609	-2.4497283	7.0013547
9.8095703	-2.3547776	9.2586222
9.9091797	-2.2978072	11.401113
10.008789	-2.1933615	13.96445
10.108398	-2.0604305	16.566046
10.208008	-2.0129552	19.24416
10.307617	-1.8610339	21.73098
10.407227	-1.7565882	24.52387
10.506836	-1.6901227	26.628101
10.606445	-1.5476966	29.344475
10.706055	-1.5097163	32.25214
10.805664	-1.3957754	34.815479
10.905273	-1.3293099	37.340557
11.004883	-1.1868839	39.980412
11.104492	-1.1014283	42.467232
11.204102	-1.0064776	45.030567
11.303711	-0.92102194	47.47913
11.40332	-0.83556628	50.233761
11.50293	-0.65515995	52.950134
11.602539	-0.58869445	55.398693
11.702148	-0.49374372	58.229843
11.801758	-0.4367733	60.716663
11.901367	-0.29434723	63.126965
12.000977	-0.18990144	66.111153
12.100586	-0.14242609	68.138863
12.200195	0.018990126	70.893494
12.299805	0.075960554	73.189018
12.399414	0.22788168	75.867134
12.499023	0.2943472	78.468727
12.598633	0.40828803	81.26162
12.698242	0.55071414	83.136299
12.797852	0.58869439	85.852676
12.897461	0.73112047	88.492531
12.99707	0.82607114	90.673279
13.09668	0.82607114	93.810493
13.196289	0.96849722	95.876472
13.295898	1.1489036	99.166725
13.395508	1.2153691	101.15618
13.495117	1.2913296	103.37519
13.594727	1.3862804	106.0533
13.694336	1.5287064	108.92271
13.793945	1.6046669	111.02694
13.893555	1.6806276	113.59028
13.993164	1.7755783	116.03884
14.092773	1.9274994	118.86999
14.192383	1.9274994	120.74467
14.291992	2.0889156	123.26974
14.391602	2.2028565	125.64179
14.491211	2.2788169	128.24339
14.59082	2.4307382	130.65369
14.69043	2.4972036	133.59961
14.790039	2.6016495	136.04817
14.889648	2.7630656	138.57326
14.989258	2.7820559	140.56271
15.088867	2.7915509	143.08778
15.188477	2.9814522	145.84242
15.288086	3.1333735	148.55879
15.387695	3.1333735	150.73955
15.487305	3.3137798	153.57069
15.586914	3.3612552	156.21054
15.686523	3.5226715	158.96518
15.786133	3.5701468	161.2607
15.885742	3.6840875	164.35966
15.985352	3.7695432	167.15256
16.084961	3.8549988	169.7159
16.18457	4.0164151	172.54704
16.28418	4.0354052	175.72252
16.383789	4.1778312	178.7067
16.483398	4.2253065	181.65262
16.583008	4.3772278	184.56029
16.682617	4.4911685	187.96532
16.782227	4.5861192	191.17906
16.881836	4.6810699	194.43105
16.981445	4.8045058	197.22394
17.081055	4.918447	201.01157
17.180664	4.9469318	203.88097
17.280273	5.1273384	206.97993
17.379883	5.1368337	210.00237
17.479492	5.2792597	213.56044
17.579102	5.3172398	216.96547
17.678711	5.4976463	220.71483
17.77832	5.5831017	224.46419
17.87793	5.6685576	227.94572
17.977539	5.7540131	230.96817
18.077148	5.8489637	235.02361
18.176758	5.9249244	238.84949
18.276367	6.0768456	242.13974
18.375977	6.1907864	246.19516
18.475586	6.2952323	249.75323
18.575195	6.2762418	253.42607
18.674805	6.4661436	257.29019
18.774414	6.6180644	260.50394
18.874023	6.6655397	264.02374
18.973633	6.8269563	267.73486
19.073242	6.8649364	271.67551
19.172852	6.9314017	275.46313
19.272461	7.083323	279.51855
19.37207	7.1687789	283.76526
19.47168	7.330195	286.78772
19.571289	7.3586802	290.61359
19.670898	7.4536309	294.17166
19.770508	7.5200963	297.61496
19.870117	7.6720176	301.78516
19.969727	7.8239384	305.64929
20.069336	7.8334336	308.97781
20.168945	7.9568696	312.84195
20.268555	8.0898008	316.09393
20.368164	8.2037411	319.95807
20.467773	8.2702065	323.7457
20.567383	8.3651581	327.45679
20.666992	8.4221277	330.90009
20.766602	8.6025343	334.76422
20.866211	8.6500101	337.9397
20.96582	8.7924356	341.30646
21.06543	8.8304157	344.67322
21.165039	8.9443569	347.84869
21.264648	9.0962782	351.48328
21.364258	9.1722383	354.65875
21.463867	9.2481995	358.40811
21.563477	9.4001207	361.81317
21.663086	9.4001207	365.14166
21.762695	9.5710316	368.08759
21.862305	9.6849728	371.11005
21.961914	9.7324476	374.32376
22.061523	9.8558836	377.53751
22.161133	9.9033594	380.75125
22.260742	10.07427	383.27634
22.360352	10.11225	386.52832
22.459961	10.226192	389.58902
22.55957	10.311647	392.26712
22.65918	10.416093	395.13654
22.758789	10.549024	398.31201
22.858398	10.662965	400.68405
22.958008	10.681955	403.09436
23.057617	10.814886	405.81073
23.157227	10.947817	408.48886
23.256836	10.995293	410.63135
23.356445	11.128223	412.88861
23.456055	11.232669	414.68677
23.555664	11.375095	417.82401
23.655273	11.432066	419.85172
23.754883	11.508026	422.52982
23.854492	11.602977	424.6723
23.954102	11.716918	426.85306
24.053711	11.849849	428.80426
24.15332	11.878334	430.71719
24.25293	12.058741	432.7449
24.352539	12.106215	435.04044
24.452148	12.191671	436.99164
24.551758	12.277127	438.52197
24.651367	12.400563	440.62622
24.750977	12.542989	442.04178
24.850586	12.685415	443.07477
24.950195	12.713901	444.10776
25.049805	12.827841	445.25552
25.149414	12.951277	446.4798
25.249023	13.046227	447.7041
25.348633	13.141178	448.69882
25.448242	13.217139	450.07614
25.547852	13.369061	451.22391
25.647461	13.435526	452.02731
25.74707	13.558962	453.36639
25.84668	13.634922	454.36111
25.946289	13.682398	455.12628
26.045898	13.786843	456.121
26.145508	13.995735	457.26877
26.245117	14.04321	457.95743
26.344727	14.090686	458.41653
26.444336	14.261597	459.44952
26.543945	14.337558	460.40601
26.643555	14.423013	461.28595
26.743164	14.517963	461.8981
26.842773	14.603419	462.39545
26.942383	14.745846	463.27539
27.041992	14.840796	463.27539
27.141602	14.983222	464.27014
27.241211	15.021202	464.9588
27.34082	15.125648	465.80048
27.44043	15.192114	466.7952
27.540039	15.296559	466.98651
27.639648	15.448481	467.90472
27.739258	15.514946	468.51685
27.838867	15.628887	468.89944
27.938477	15.761818	469.77939
28.038086	15.799798	470.54456
28.137695	15.885254	470.85065
28.237305	16.056166	471.53931
28.336914	16.141621	471.73059
28.436523	16.227076	472.95486
28.536133	16.331522	473.29919
28.635742	16.454958	473.52875
28.735352	16.511929	474.21741
28.834961	16.62587	474.79129
28.93457	16.739811	475.86255
29.03418	16.834761	475.97733
29.133789	16.977186	476.55121
29.233398	17.005672	476.78076
29.333008	17.119614	477.31638
29.432617	17.214563	477.73721
29.532227	17.39497	478.3111
29.631836	17.37598	478.80847
29.731445	17.527901	478.96149
29.831055	17.660831	479.45886
29.930664	17.727297	479.80319
30.030273	17.831743	480.41534
30.129883	17.9172	480.37708
0.15136719	17.974169	440.62622
0.25097656	17.888714	436.45602
0.35058594	17.784267	427.04434
0.45019531	17.727297	419.73694
0.54980469	17.603863	413.0799
0.64941406	17.518406	406.76721
0.74902344	17.423456	399.91888
0.84863281	17.31901	393.98877
0.94824219	17.262039	387.86737
1.0478516	17.129108	381.55469
1.1474609	16.986683	375.01242
1.2470703	16.910721	369.12057
1.3466797	16.787285	362.57834
1.4462891	16.711325	355.80652
1.5458984	16.60688	349.76166
1.6455078	16.530918	343.14288
1.7451172	16.407482	336.67715
1.8447266	16.360008	330.47922
1.9443359	16.246067	324.81693
2.0439453	16.094145	318.38947
2.1435547	16.018185	312.34457
2.2431641	15.942225	306.64401
2.3427734	15.809294	300.86694
2.4423828	15.733333	294.32471
2.5419922	15.657372	287.93549
2.6416016	15.533937	281.85233
2.7412109	15.448481	276.41959
2.8408203	15.325045	270.41296
2.9404297	15.239589	264.78891
3.0400391	15.173123	258.55273
3.1396484	15.040193	252.43134
3.2392578	14.945242	247.03685
3.3388672	14.859786	241.37456
3.4384766	14.755341	236.59221
3.5380859	14.669885	231.46555
3.6376953	14.546449	225.87976
3.7373047	14.423013	220.10269
3.8369141	14.404023	215.6264
3.9365234	14.176141	209.16068
4.0361328	14.176141	204.72266
4.1357422	14.04321	199.44295
4.2353516	13.938765	195.15797
4.3349609	13.853309	191.02602
4.4345703	13.767853	186.47324
4.5341797	13.653913	181.61436
4.6337891	13.539971	177.63545
4.7333984	13.483001	172.81485
4.8330078	13.378555	168.41508
4.9326172	13.217139	164.35966
5.0322266	13.160169	160.41901
5.1318359	13.055723	155.94273
5.2314453	12.951277	152.0786
5.3310547	12.875317	147.5258
5.4306641	12.713901	143.54689
5.5302734	12.65693	139.14714
5.6298828	12.533494	134.8239
5.7294922	12.457533	131.61015
5.8291016	12.381573	126.98085
5.9287109	12.258137	122.96368
6.0283203	12.125206	119.67342
6.1279297	12.068235	115.15889
6.2275391	11.992275	111.44778
6.3271484	11.840354	107.31584
6.4267578	11.773889	104.02559
6.5263672	11.631462	100.08493
6.6259766	11.527017	96.641647
6.7255859	11.403581	93.160095
6.8251953	11.365601	90.137657
6.9248047	11.318125	86.311775
7.0244141	11.175698	82.715454
7.1240234	11.061758	79.310425
7.2236328	10.966807	76.326241
7.3232422	10.900342	73.189018
7.4228516	10.786401	69.439659
7.5224609	10.63448	66.531998
7.6220703	10.530034	63.241741
7.7216797	10.482558	59.683678
7.8212891	10.368618	56.508198
7.9208984	10.302152	53.217945
8.0205078	10.169221	50.118984
8.1201172	10.064775	46.828732
8.2197266	9.9983101	44.227135
8.3193359	9.836894	40.822105
8.4189453	9.7324476	37.837921
8.5185547	9.6564875	34.930256
8.6181641	9.6185074	31.831295
8.7177734	9.4760809	28.655817
8.8173828	9.3431501	26.207256
8.9169922	9.2766848	22.955261
9.0166016	9.1722383	20.200628
9.1162109	9.0772877	16.872116
9.2158203	8.9728422	13.734898
9.3154297	8.9158716	11.286337
9.4150391	8.7924356	8.5317049
9.5146484	8.697485	6.3892145
9.6142578	8.5550594	3.4815481
9.7138672	8.4221277	1.530351
9.8134766	8.4411182	-1.1095039
9.9130859	8.2986917	-3.2519948
10.012695	8.1752558	-5.4710031
10.112305	8.0708103	-7.6517529
10.211914	8.0233355	-10.170747
10.311523	7.8904042	-11.505932
10.411133	7.8239384	-13.718524
10.510742	7.6530275	-15.740375
10.610352	7.5960569	-17.533337
10.709961	7.5011063	-19.173708
10.80957	7.368175	-21.15741
10.90918	7.2732244	-22.988522
11.008789	7.1402936	-24.590742
11.108398	7.064333	-26.002224
11.208008	6.9978676	-27.604446
11.307617	6.8649364	-29.054075
11.407227	6.817461	-30.732594
11.506836	6.6845303	-32.372963
11.606445	6.6180644	-33.937035
11.706055	6.4661436	-35.577408
11.805664	6.3996778	-36.798145
11.905273	6.2952323	-38.133331
12.004883	6.1148257	-39.621109
12.104492	6.0863404	-41.147034
12.204102	6.0293703	-42.825554
12.303711	5.8679538	-44.237034
12.40332	5.8204784	-45.228886
12.50293	5.6780524	-46.831108
12.602539	5.6400723	-48.013699
12.702148	5.5071411	-49.501476
12.801758	5.3552203	-51.408882
12.901367	5.326735	-52.705921
13.000977	5.1748137	-54.613327
13.100586	5.1368337	-56.177399
13.200195	5.0133977	-57.245548
13.299805	4.9469318	-58.275547
13.399414	4.7665257	-59.801472
13.499023	4.6715751	-61.403694
13.598633	4.5956144	-63.082214
13.698242	4.4626832	-64.074066
13.797852	4.4341984	-65.714432
13.897461	4.3107624	-67.583694
13.99707	4.1873264	-68.88073
14.09668	4.0733857	-70.063324
14.196289	3.9404545	-71.360359
14.295898	3.9119692	-72.886284
14.395508	3.7505531	-74.602951
14.495117	3.6650975	-76.014435
14.594727	3.5701468	-77.31147
14.694336	3.4941862	-78.684799
14.793945	3.3707502	-80.13443
14.893555	3.3327699	-81.317024
14.993164	3.1713538	-82.499611
15.092773	3.1048882	-83.911095
15.192383	3.0004425	-85.665909
15.291992	2.9339769	-87.001091
15.391602	2.7820559	-88.527023
15.491211	2.7155902	-89.70961
15.59082	2.6111445	-90.777763
15.69043	2.5161939	-92.227386
15.790039	2.4212432	-93.333687
15.889648	2.2693219	-94.935905
15.989258	2.2313416	-95.965904
16.088867	2.1079059	-97.415535
16.188477	2.0034599	-98.71257
16.288086	1.9085093	-99.895164
16.387695	1.8135586	-101.42109
16.487305	1.7091128	-102.67998
16.586914	1.5571916	-104.09146
16.686523	1.4622409	-105.3122
16.786133	1.3767853	-106.68553
16.885742	1.3103198	-107.79183
16.985352	1.205874	-109.47034
17.084961	1.1109233	-110.30961
17.18457	0.96849722	-111.4922
17.28418	0.90203172	-112.75108
17.383789	0.77859581	-114.39146
17.483398	0.71213031	-115.5359
17.583008	0.57919931	-117.13812
17.682617	0.46525848	-118.24442
17.782227	0.37980282	-119.61775
17.881836	0.30384225	-120.7622
17.981445	0.21838662	-122.21182
18.081055	0.085455626	-123.81405
18.180664	0.018990126	-124.99664
18.280273	-0.085455656	-126.06479
18.379883	-0.12343594	-127.47626
18.479492	-0.30384231	-128.7733
18.579102	-0.39879301	-129.84145
18.678711	-0.48424864	-131.59627
18.77832	-0.59818947	-133.12219
18.87793	-0.69314021	-134.53368
18.977539	-0.74061555	-135.86885
19.077148	-0.85455644	-137.50923
19.176758	-0.97799236	-139.1496
19.276367	-1.063448	-140.90442
19.375977	-1.1773888	-142.1633
19.475586	-1.2438543	-143.72737
19.575195	-1.3957754	-145.13885
19.674805	-1.4527459	-146.74107
19.774414	-1.5856769	-148.4196
19.874023	-1.6901227	-150.21255
19.973633	-1.7470931	-151.5096
20.073242	-1.8800241	-153.11182
20.172852	-1.9654797	-154.90479
20.272461	-2.0699255	-156.507
20.37207	-2.1648762	-158.45256
20.47168	-2.3073022	-159.94034
20.571289	-2.3452826	-161.42812
20.670898	-2.4877086	-163.41182
20.770508	-2.5826592	-165.28107
20.870117	-2.6681149	-166.57811
20.969727	-2.7440755	-168.21848
21.069336	-2.9244819	-170.39293
21.168945	-3.0194325	-172.33847
21.268555	-3.0384228	-173.59737
21.368164	-3.1618588	-175.54292
21.467773	-3.3042848	-177.94626
21.567383	-3.3422651	-179.81551
21.666992	-3.5131764	-181.41774
21.766602	-3.5606518	-183.36328
21.866211	-3.6556025	-185.42329
21.96582	-3.7885334	-187.52144
22.06543	-3.9119694	-189.54329
22.165039	-3.9594448	-191.52699
22.264648	-4.0069199	-193.2818
22.364258	-4.2158117	-195.45625
22.463867	-4.2822771	-197.02032
22.563477	-4.3487425	-199.69069
22.663086	-4.4341984	-201.86513
22.762695	-4.5956144	-203.81068
22.862305	-4.6810699	-206.40477
22.961914	-4.7095551	-208.27402
23.061523	-4.8709717	-209.72365
23.161133	-4.918447	-211.09698
23.260742	-5.041883	-212.73735
23.360352	-5.1273384	-214.68291
23.459961	-5.2412791	-216.93365
23.55957	-5.3552203	-218.91736
23.65918	-5.4596658	-221.0918
23.758789	-5.5356264	-222.96106
23.858398	-5.6020918	-224.94476
23.958008	-5.8214016	-227.04291
24.057617	-5.8976979	-229.33179
24.157227	-5.9358463	-231.62068
24.256836	-5.9930682	-233.79512
24.356445	-6.1647348	-236.57994
24.456055	-6.2696424	-239.09772
24.555664	-6.3364015	-242.26401
24.655273	-6.4889941	-243.90439
24.754883	-6.5271425	-246.46031
24.854492	-6.651124	-248.78734
24.954102	-6.7369571	-251.26697
25.053711	-6.8800125	-254.01364
25.15332	-6.9753828	-256.37881
25.25293	-7.1184382	-258.51511
25.352539	-7.1565866	-261.22363
25.452148	-7.2614942	-263.62695
25.551758	-7.3282533	-266.14474
25.651367	-7.4331608	-268.81512
25.750977	-7.5571423	-271.40918
25.850586	-7.6429753	-273.73624
25.950195	-7.7574196	-276.78809
26.049805	-7.8718643	-279.34399
26.149414	-7.9576974	-281.44214
26.249023	-8.0339937	-283.73105
26.348633	-8.1770496	-286.82104
26.448242	-8.1865864	-289.26251
26.547852	-8.3582525	-291.97104
26.647461	-8.4345493	-294.64142
26.74707	-8.5489931	-297.31177
26.84668	-8.6634378	-300.24918
26.946289	-8.7206602	-301.96585
27.045898	-8.8637161	-305.05585
27.145508	-8.940012	-307.76437
27.245117	-9.0639935	-310.35843
27.344727	-9.1975117	-313.25769
27.444336	-9.2261229	-315.62286
27.543945	-9.3405676	-318.29324
27.643555	-9.4550114	-320.96362
27.743164	-9.5313082	-323.21436
27.842773	-9.5980673	-326.07547
27.942383	-9.7411232	-328.59323
28.041992	-9.8174191	-331.37805
28.141602	-9.9795485	-333.81955
28.241211	-10.00816	-336.4136
28.34082	-10.1989	-339.31287
28.44043	-10.275197	-341.4873
28.540039	-10.322882	-343.73807
28.639648	-10.389641	-346.82806
28.739258	-10.551771	-349.19324
28.838867	-10.61853	-351.74918
28.938477	-10.771123	-354.26694
29.038086	-10.87603	-356.89917
29.137695	-10.895104	-358.88287
29.237305	-11.057234	-361.28619
29.336914	-11.13353	-363.6514
29.436523	-11.247974	-366.32175
29.536133	-11.343345	-368.57248
29.635742	-11.410104	-370.86139
29.735352	-11.600844	-373.22656
29.834961	-11.696215	-375.32471
29.93457	-11.724826	-376.92694
30.03418	-11.877419	-379.521
30.133789	-11.944178	-380.70361
30.233398	-12.010937	-382.80176
30.333008	-12.134918	-384.36581
30.432617	-12.249363	-386.19693
30.532227	-12.306585	-387.45581
30.631836	-12.392418	-389.13434
30.731445	-12.525937	-390.01175
30.831055	-12.630844	-391.27063
30.930664	-12.764362	-392.33878
31.030273	-12.840659	-393.21619
31.129883	-12.974177	-394.47507
31.229492	-13.088622	-395.81027
31.329102	-13.145844	-397.14545
31.428711	-13.164918	-398.061
31.52832	-13.288899	-399.20544
31.62793	-13.451029	-400.23544
31.727539	-13.47964	-401.45618
31.827148	-13.632233	-402.48618
31.926758	-13.718066	-403.55432
32.026367	-13.8039	-404.62247
32.125977	-13.918344	-405.49988
32.225586	-14.023252	-406.03397
32.325195	-14.109084	-406.33914
32.424805	-14.204454	-407.17841
32.524414	-14.337974	-407.6362
32.624023	-14.481029	-408.09396
32.723633	-14.557325	-409.00952
32.823242	-14.643159	-409.42914
32.922852	-14.728992	-409.77249
33.022461	-14.852973	-410.03952
33.12207	-14.957881	-410.6499
33.22168	-15.005566	-411.33655
33.321289	-15.139084	-411.87064
33.420898	-15.253529	-412.25211
33.520508	-15.310751	-412.59543
33.620117	-15.434732	-413.24396
33.719727	-15.491955	-413.3584
33.819336	-15.596862	-413.43469
33.918945	-15.692232	-414.19766
34.018555	-15.806677	-414.08322
34.118164	-15.902047	-414.88434
34.217773	-16.102325	-415.57098
34.317383	-16.130936	-416.06693
34.416992	-16.207232	-416.02878
34.516602	-16.31214	-416.86804
34.616211	-16.493343	-417.28766
34.71582	-16.53149	-417.7836
34.81543	-16.569639	-418.16507
34.915039	-16.73177	-418.66101
35.014648	-16.798529	-419.15692
35.114258	-16.903435	-419.61469
35.213867	-17.036955	-419.65286
35.313477	-17.141861	-419.95804
35.413086	-17.20862	-420.94989
35.512695	-17.313528	-421.21692
35.612305	-17.427973	-421.71286
35.711914	-17.513805	-422.09433
35.811523	-17.647324	-422.89545
35.911133	-17.733158	-423.20062
36.010742	-17.85714	-423.39136
36.110352	-17.933435	-423.92545
0.14648438	-17.962046	-395.39063
0.24609375	-17.923899	-391.53766
0.34570313	-17.771305	-385.39581
0.4453125	-17.723621	-379.25397
0.54492188	-17.618713	-373.83694
0.64453125	-17.504269	-367.96213
0.74414063	-17.456583	-362.12546
0.84375	-17.313528	-356.59396
0.94335938	-17.237232	-351.29138
1.0429688	-17.132324	-345.53101
1.1425781	-17.008343	-340.5336
1.2421875	-16.92251	-334.8877
1.3417969	-16.798529	-329.66141
1.4414063	-16.779453	-324.51138
1.5410156	-16.607788	-318.97992
1.640625	-16.521954	-313.75363
1.7402344	-16.493343	-308.29843
1.8398438	-16.34075	-303.14844
1.9394531	-16.150009	-298.22733
2.0390625	-16.102325	-293.57324
2.1386719	-16.026028	-288.65216
2.2382813	-15.921121	-284.18881
2.3378906	-15.806677	-278.77179
2.4375	-15.739918	-273.69809
2.5371094	-15.720843	-268.73883
2.6367188	-15.568251	-263.89401
2.7363281	-15.463344	-259.04919
2.8359375	-15.358436	-254.20438
2.9355469	-15.243992	-249.24512
3.0351563	-15.148622	-244.13327
3.1347656	-15.034177	-239.51735
3.234375	-14.976954	-235.01587
3.3339844	-14.881584	-230.28549
3.4335938	-14.709918	-225.78401
3.5332031	-14.662232	-221.24438
3.6328125	-14.528714	-216.78105
3.7324219	-14.50964	-212.20328
3.8320313	-14.337974	-207.35846
3.9316406	-14.223529	-203.08588
4.03125	-14.175844	-198.54625
4.1308594	-14.070936	-193.62514
4.2304688	-13.880196	-189.27625
4.3300781	-13.861121	-184.54588
4.4296875	-13.765751	-180.42589
4.5292969	-13.679918	-175.69551
4.6289063	-13.555937	-171.53737
4.7285156	-13.451029	-167.30292
4.828125	-13.346122	-162.64885
4.9277344	-13.279363	-158.3381
5.0273438	-13.164918	-154.94293
5.1269531	-13.069548	-151.24255
5.2265625	-12.936029	-147.50404
5.3261719	-12.831122	-143.80367
5.4257813	-12.735751	-140.1033
5.5253906	-12.716678	-136.63182
5.625	-12.592696	-133.08405
5.7246094	-12.478251	-129.34552
5.8242188	-12.363808	-126.40812
5.9238281	-12.325659	-123.24182
6.0234375	-12.192141	-119.99923
