Sec	mm	kN
8.515625	9.1722393	57.082081
8.6152344	9.1152687	55.130882
8.7148438	9.0582981	52.911873
8.8144531	8.9538527	51.534557
8.9140625	8.8778925	49.545101
9.0136719	8.8399115	47.785198
9.1132813	8.7544565	45.60445
9.2128906	8.6784954	44.112358
9.3125	8.6405153	42.275936
9.4121094	8.61203	40.095188
9.5117188	8.5170794	38.832649
9.6113281	8.3841486	37.952698
9.7109375	8.3936434	36.116276
9.8105469	8.3176832	34.356373
9.9101563	8.203742	32.634727
10.009766	8.1182861	30.645271
10.109375	8.0613155	28.808851
10.208984	8.0328302	27.087206
10.308594	7.9568701	26.436808
10.408203	7.8429294	23.91173
10.507813	7.7574735	22.649189
10.607422	7.7574735	21.157099
10.707031	7.6340375	19.511971
10.806641	7.5485821	18.211172
10.90625	7.4726214	16.757339
11.005859	7.4726214	15.456542
11.105469	7.387166	13.734898
11.205078	7.3396907	12.434099
11.304688	7.24474	11.17156
11.404297	7.1592841	9.2968807
11.503906	7.1592841	8.4551878
11.603516	7.0358481	7.2691655
11.703125	6.9883728	6.5039902
11.802734	6.9029174	5.432745
11.902344	6.8079667	3.7493591
12.001953	6.7225108	2.3337848
12.101563	6.6750355	0.68865782
12.201172	6.5990748	-0.45910516
12.300781	6.5041242	-1.147763
12.400391	6.4851341	-2.4456847
12.5	6.4091735	-3.2467954
12.599609	6.2952328	-3.8190176
12.699219	6.2952328	-5.3067951
12.798828	6.2097769	-6.3367949
12.898438	6.1338162	-7.2142019
12.998047	6.0388656	-8.0153122
13.097656	6.0198755	-9.4267941
13.197266	5.8869448	-10.647534
13.296875	5.8394694	-10.876423
13.396484	5.8109841	-12.440496
13.496094	5.6875482	-13.584941
13.595703	5.6590629	-14.271607
13.695313	5.6305776	-15.683088
13.794922	5.5261321	-16.522346
13.894531	5.4406762	-17.323458
13.994141	5.3172402	-18.429754
14.09375	5.2697649	-20.070124
14.193359	5.2127948	-21.367161
14.292969	5.1083488	-21.824938
14.392578	5.0988536	-23.23642
14.492188	5.022893	-24.190123
14.591797	4.8804669	-25.143826
14.691406	4.8519816	-26.250122
14.791016	4.7760215	-27.470863
14.890625	4.7190509	-28.462713
14.990234	4.6241002	-29.14938
15.089844	4.5671296	-30.103085
15.189453	4.5576348	-31.361973
15.289063	4.3772283	-32.544563
15.388672	4.3772283	-33.42197
15.488281	4.2727823	-34.299377
15.587891	4.1778316	-35.596416
15.6875	4.1398516	-36.893452
15.787109	4.082881	-38.266785
15.886719	4.0259109	-39.22049
15.986328	3.9784353	-40.479378
16.085938	3.8834846	-41.623821
16.185547	3.8834846	-42.234192
16.285156	3.7315636	-43.302338
16.384766	3.6556029	-45.019005
16.484375	3.6176226	-45.97271
16.583984	3.5036817	-46.735672
16.683594	3.5036817	-47.689377
16.783203	3.408731	-49.291595
16.882813	3.3232753	-50.092709
16.982422	3.266305	-51.466042
17.082031	3.2093346	-52.610485
17.181641	3.133374	-53.869373
17.28125	2.9814529	-54.441597
17.380859	2.990948	-55.776779
17.480469	2.877007	-57.073818
17.580078	2.8485219	-58.370853
17.679688	2.7915514	-59.47715
17.779297	2.6681156	-60.812332
17.878906	2.6301353	-62.643444
17.978516	2.5161943	-63.597149
18.078125	2.449729	-64.436409
18.177734	2.4022536	-65.733444
18.277344	2.335788	-66.839737
18.376953	2.3547781	-67.488258
18.476563	2.1743717	-68.518257
18.576172	2.1363916	-70.273071
18.675781	2.069926	-71.150482
18.775391	2.0129557	-72.676407
18.875	1.936995	-74.240479
18.974609	1.8325492	-74.812698
19.074219	1.7470936	-76.567513
19.173828	1.6901232	-77.864548
19.273438	1.6236577	-78.207886
19.373047	1.5571922	-79.73381
19.472656	1.5192119	-80.954552
19.572266	1.4622415	-81.98455
19.671875	1.3483006	-82.747513
19.771484	1.2818351	-85.0364
19.871094	1.2343597	-86.1427
19.970703	1.1583992	-86.524178
20.070313	1.1109239	-87.401588
20.169922	1.0729436	-88.546028
20.269531	0.98748791	-90.071953
20.369141	0.92102242	-91.292694
20.46875	0.82607168	-92.475288
20.568359	0.75011116	-93.428993
20.667969	0.62667519	-95.031212
20.767578	0.58869493	-96.137512
20.867188	0.48424914	-97.434547
20.966797	0.43677381	-98.846024
21.066406	0.45576394	-99.914177
21.166016	0.31333786	-100.56269
21.265625	0.25636744	-101.93603
21.365234	0.2373773	-103.04232
21.464844	0.094951235	-104.60639
21.564453	0.047475878	-105.52195
21.664063	-0.0094945496	-106.70454
21.763672	-0.066464975	-108.30676
21.863281	-0.1899009	-108.95528
21.962891	-0.22788118	-110.06158
22.0625	-0.31333682	-112.00713
22.162109	-0.37030727	-112.23602
22.261719	-0.4177826	-113.76195
22.361328	-0.47475302	-114.79195
22.460938	-0.63616925	-115.7075
22.560547	-0.62667418	-117.11898
22.660156	-0.70263475	-118.33972
22.759766	-0.80708051	-119.75121
22.859375	-0.84506083	-120.7812
22.958984	-0.97799182	-121.73491
23.058594	-1.0254672	-123.18454
23.158203	-1.0539523	-124.17639
23.257813	-1.1583982	-125.28268
23.357422	-1.1773883	-126.38898
23.457031	-1.262844	-128.22009
23.556641	-1.3103193	-129.13565
23.65625	-1.4432503	-129.74602
23.755859	-1.4527453	-131.42453
23.855469	-1.5666862	-132.22565
23.955078	-1.5951715	-133.17935
24.054688	-1.6996173	-134.78157
24.154297	-1.7281024	-135.54454
24.253906	-1.8135581	-137.22305
24.353516	-1.9085088	-138.10046
24.453125	-1.9274989	-139.47379
24.552734	-2.0794201	-140.96156
24.652344	-2.1268954	-141.83897
24.751953	-2.2408361	-143.3649
24.851563	-2.2503314	-144.16602
24.951172	-2.3357871	-145.84453
25.050781	-2.3547771	-146.76009
25.150391	-2.4307377	-147.90453
25.25	-2.601649	-149.35416
25.349609	-2.6301341	-150.38416
25.449219	-2.6681144	-151.94823
25.548828	-2.7535701	-153.24527
25.648438	-2.8200357	-154.58046
25.748047	-2.867511	-156.03009
25.847656	-2.9149864	-156.48785
25.947266	-3.009937	-157.93748
26.046875	-3.0669074	-159.42526
26.146484	-3.1618581	-160.53157
26.246094	-3.2378187	-161.63786
26.345703	-3.3137794	-163.08749
26.445313	-3.3707497	-164.68971
26.544922	-3.4657004	-166.36823
26.644531	-3.4846907	-167.0549
26.744141	-3.5701463	-168.65712
26.84375	-3.665097	-169.57268
26.943359	-3.7125723	-170.75526
27.042969	-3.798028	-172.24304
27.142578	-3.8834836	-173.42563
27.242188	-3.959444	-174.64638
27.341797	-4.0164146	-175.82896
27.441406	-4.08288	-177.85081
27.541016	-4.1303554	-178.91896
27.640625	-4.1968207	-179.72008
27.740234	-4.2727814	-182.00897
27.839844	-4.3772273	-183.07712
27.939453	-4.4247026	-184.18341
28.039063	-4.4341979	-185.09897
28.138672	-4.5861187	-187.19711
28.238281	-4.6430893	-188.68489
28.337891	-4.7190499	-189.3334
28.4375	-4.7760201	-191.31711
28.537109	-4.8234954	-192.27081
28.636719	-4.9279413	-193.75859
28.736328	-5.0133972	-195.62785
28.835938	-5.022892	-196.58156
28.935547	-5.0893574	-197.30637
29.035156	-5.1558232	-198.98488
29.134766	-5.288754	-200.39636
29.234375	-5.2982492	-202.15118
29.333984	-5.3552194	-203.48636
29.433594	-5.4786553	-205.20303
29.533203	-5.5641112	-206.0423
29.632813	-5.6305766	-207.68266
29.732422	-5.6590619	-209.17044
29.832031	-5.7445173	-210.04785
29.931641	-5.8014879	-211.68822
30.03125	-5.8584585	-212.9471
30.130859	-5.9534092	-214.54933
30.230469	-6.0103793	-215.38858
30.330078	-6.1338153	-217.25784
30.429688	-6.1433105	-219.16525
30.529297	-6.2192712	-219.92821
30.628906	-6.3047266	-221.37784
30.728516	-6.3522019	-223.32339
30.828125	-6.4281626	-224.31525
30.927734	-6.5041232	-225.91747
31.027344	-6.5136185	-227.67229
31.126953	-6.6560445	-228.70229
31.226563	-6.6750345	-229.65599
31.326172	-6.7889752	-231.79228
31.425781	-6.8459458	-233.28006
31.525391	-6.8934212	-234.4245
31.625	-6.9978671	-235.91228
31.724609	-7.0263519	-237.78154
31.824219	-7.1402931	-239.34561
31.923828	-7.2067585	-240.26117
32.023438	-7.2257485	-241.59636
32.123047	-7.2922139	-243.23672
32.222656	-7.4251451	-244.64821
32.322266	-7.5200958	-246.02155
32.421875	-7.5390859	-247.58562
32.521484	-7.6150465	-248.61562
32.621094	-7.6150465	-250.0271
32.720703	-7.7479777	-251.89635
32.820313	-7.8144431	-253.19339
32.919922	-7.8904037	-254.68117
33.019531	-7.9663644	-255.82561
33.119141	-8.0803051	-257.80933
33.21875	-8.0708103	-258.76303
33.318359	-8.165761	-260.36523
33.417969	-8.2512159	-262.08191
33.517578	-8.327177	-263.03561
33.617188	-8.3841476	-264.63782
33.716797	-8.4696026	-266.2019
33.816406	-8.5170784	-267.72781
33.916016	-8.5835438	-268.91043
34.015625	-8.6784945	-270.13116
34.115234	-8.7449598	-271.58078
34.214844	-8.7734451	-273.03043
34.314453	-8.8968811	-274.78525
34.414063	-8.8968811	-275.7771
34.513672	-9.0393076	-276.95969
34.613281	-9.1152678	-278.8671
34.712891	-9.1152678	-279.89709
34.8125	-9.2292089	-281.65189
34.912109	-9.3146639	-283.13968
35.011719	-9.3336544	-284.05524
35.111328	-9.4855757	-286.03894
35.210938	-9.5235558	-287.75562
35.310547	-9.5520411	-288.13708
35.410156	-9.675477	-290.42596
35.509766	-9.7039623	-291.53226
35.609375	-9.7514372	-292.71484
35.708984	-9.8653784	-294.0119
35.808594	-9.9128542	-295.65225
35.908203	-9.9983091	-296.56781
36.007813	-10.0173	-298.39893
36.107422	-10.121745	-299.92487
36.207031	-10.178716	-300.84042
36.306641	-10.245181	-302.1756
36.40625	-10.359122	-304.46448
36.505859	-10.378112	-304.92227
36.605469	-10.454073	-306.29559
36.705078	-10.492053	-307.40189
36.804688	-10.681954	-308.88968
36.904297	-10.691449	-310.45374
37.003906	-10.776905	-311.56003
37.103516	-10.833876	-313.31485
37.203125	-10.890846	-314.65002
37.302734	-10.928826	-315.60373
37.402344	-10.985797	-316.82449
37.501953	-11.080748	-318.04523
37.601563	-11.156708	-318.99893
37.701172	-11.232669	-319.3804
37.800781	-11.308629	-321.05893
37.900391	-11.40358	-322.08893
38	-11.413074	-322.8519
38.099609	-11.527016	-324.33966
38.199219	-11.564996	-324.9119
38.298828	-11.669442	-325.4841
38.398438	-11.773888	-326.81931
38.498047	-11.783382	-327.39151
38.597656	-11.840353	-328.04004
38.697266	-11.916314	-328.45966
38.796875	-12.068234	-329.29892
38.896484	-12.09672	-330.17633
38.996094	-12.182176	-331.09189
39.095703	-12.19167	-331.66409
39.195313	-12.305612	-331.9693
39.294922	-12.410057	-332.80856
39.394531	-12.372077	-333.5715
39.494141	-12.533493	-334.44891
39.59375	-12.628444	-335.09744
39.693359	-12.666425	-335.47891
39.792969	-12.67592	-336.43262
39.892578	-12.799356	-337.31003
39.992188	-12.827841	-337.92041
40.091797	-12.951277	-339.17929
40.191406	-12.989257	-338.68335
40.291016	-13.027237	-339.63705
40.390625	-13.131682	-340.74335
40.490234	-13.169663	-341.23929
40.589844	-13.264614	-342.19299
40.689453	-13.350069	-342.57446
40.789063	-13.483001	-343.1467
40.888672	-13.454515	-343.7189
40.988281	-13.587446	-344.25299
41.087891	-13.625426	-345.28299
41.1875	-13.672902	-345.77893
41.287109	-13.824823	-346.12225
41.386719	-13.834318	-346.19855
41.486328	-13.872298	-346.42743
41.585938	-13.986239	-347.49557
41.685547	-14.04321	-348.44928
41.785156	-14.11917	-348.90707
41.884766	-14.176141	-349.32669
41.984375	-14.299577	-349.78448
42.083984	-14.309072	-350.24225
42.183594	-14.423013	-350.96707
42.283203	-14.460993	-351.46298
42.382813	-14.508468	-352.60742
42.482422	-14.565438	-352.41669
42.582031	-14.679379	-353.52298
42.681641	-14.745845	-353.56113
42.78125	-14.85029	-354.55298
42.880859	-14.878776	-354.78189
42.980469	-14.983222	-354.78189
0.1484375	-15.002212	-328.8793
0.24804688	-14.964231	-325.63669
0.34765625	-14.859786	-321.40225
0.44726563	-14.802815	-317.12967
0.546875	-14.669885	-313.00967
0.64648438	-14.707865	-309.72891
0.74609375	-14.612914	-306.29559
0.84570313	-14.470488	-302.13745
0.9453125	-14.460993	-298.1319
1.0449219	-14.375537	-293.74484
1.1445313	-14.280586	-289.93005
1.2441406	-14.261597	-286.34412
1.34375	-14.19513	-282.87265
1.4433594	-14.090685	-279.59189
1.5429688	-14.033714	-275.3956
1.6425781	-13.957754	-272.07672
1.7421875	-13.938764	-268.14746
1.8417969	-13.824823	-264.25635
1.9414063	-13.748862	-261.50967
2.0410156	-13.691892	-258.15265
2.140625	-13.634922	-254.26154
2.2402344	-13.568456	-250.48486
2.3398438	-13.530476	-247.35672
2.4394531	-13.42603	-243.99968
2.5390625	-13.378554	-240.87154
2.6386719	-13.264614	-237.97227
2.7382813	-13.198149	-234.34821
2.8378906	-13.141178	-230.87672
2.9375	-13.055722	-227.32895
3.0371094	-13.017742	-223.89561
3.1367188	-12.951277	-220.19525
3.2363281	-12.789861	-216.9908
3.3359375	-12.799356	-213.59563
3.4355469	-12.780365	-210.16229
3.5351563	-12.637939	-207.18674
3.6347656	-12.590464	-204.59267
3.734375	-12.523998	-201.38821
3.8339844	-12.419553	-197.84044
3.9335938	-12.305612	-195.05563
4.0332031	-12.305612	-192.11823
4.1328125	-12.286621	-189.37155
4.2324219	-12.201166	-186.396
4.3320313	-12.05874	-183.76378
4.4316406	-12.03975	-181.09341
4.53125	-11.944798	-178.69008
4.6308594	-11.878333	-176.43933
4.7304688	-11.811868	-174.07416
4.8300781	-11.716917	-170.71712
4.9296875	-11.707422	-168.19934
5.0292969	-11.612472	-165.33823
5.1289063	-11.564996	-162.43896
5.2285156	-11.470045	-159.61601
5.328125	-11.42257	-157.28897
5.4277344	-11.299134	-155.19083
5.5273438	-11.289639	-152.21527
5.6269531	-11.118728	-149.85008
5.7265625	-11.061757	-147.37045
5.8261719	-11.023777	-145.46304
5.9257813	-11.033272	-143.05972
6.0253906	-10.862361	-140.16046
6.125	-10.862361	-137.2612
6.2246094	-10.7864	-135.2012
6.3242188	-10.662965	-132.91231
6.4238281	-10.67246	-130.39453
6.5234375	-10.577509	-127.57157
6.6230469	-10.501548	-125.62602
6.7226563	-10.454073	-123.26083
6.8222656	-10.340132	-120.97195
6.921875	-10.311646	-118.53046
7.0214844	-10.207201	-115.89825
7.1210938	-10.197706	-113.80009
7.2207031	-10.05528	-110.86269
7.3203125	-9.9698238	-108.87899
7.4199219	-9.9318438	-106.93343
7.5195313	-9.8273983	-104.60639
7.6191406	-9.8273983	-102.85158
7.71875	-9.7134571	-100.37195
7.8183594	-9.6564865	-97.96862
7.9179688	-9.5710316	-95.94677
8.0175781	-9.5900211	-94.001213
8.1171875	-9.4475956	-91.712326
8.2167969	-9.3621397	-89.003807
8.3164063	-9.3241596	-87.134552
8.4160156	-9.2576942	-84.693069
8.515625	-9.1817331	-82.366028
8.6152344	-9.1152678	-80.611214
8.7148438	-9.0582972	-78.513069
8.8144531	-8.9253664	-76.262329
8.9140625	-8.8683958	-74.087883
9.0136719	-8.8399105	-72.027885
9.1132813	-8.6784945	-69.548256
9.2128906	-8.6215239	-67.297516
9.3125	-8.6310196	-65.428261
9.4121094	-8.574049	-64.131226
9.5117188	-8.4221277	-61.918629
9.6113281	-8.3936424	-59.553444
9.7109375	-8.3936424	-57.722336
9.8105469	-8.2702065	-55.395298
9.9101563	-8.1847506	-53.220856
10.009766	-8.0803051	-50.703079
10.109375	-8.004344	-48.948265
10.208984	-7.9568691	-46.773819
10.308594	-7.9473739	-45.13345
10.408203	-7.8239379	-43.226044
10.507813	-7.7669678	-40.860859
10.607422	-7.7005019	-39.411228
10.707031	-7.6530266	-37.351231
10.806641	-7.5960565	-35.367527
10.90625	-7.5011058	-32.887897
11.005859	-7.4536304	-31.133083
11.105469	-7.3491845	-29.187529
11.205078	-7.2922139	-27.31827
11.304688	-7.2637291	-25.754196
11.404297	-7.1307979	-24.342714
11.503906	-7.0738273	-22.282717
11.603516	-6.9693818	-20.489754
11.703125	-6.9693818	-18.773087
11.802734	-6.8554406	-16.713087
11.902344	-6.8079653	-14.881977
12.001953	-6.7225099	-13.241608
12.101563	-6.6845298	-11.029016
12.201172	-6.6845298	-9.8845711
12.300781	-6.5231133	-8.3204975
12.400391	-6.4756379	-6.718276
12.5	-6.4091725	-5.2304988
12.599609	-6.3047266	-3.7427213
12.699219	-6.2952318	-2.4456847
12.798828	-6.1717958	-0.95646912
12.898438	-6.08634	0.6121403
12.998047	-6.0293698	1.7599033
13.097656	-5.962904	3.137219
13.197266	-5.9059339	4.6675696
13.296875	-5.8299732	5.7005563
13.396484	-5.7540126	6.1979203
13.496094	-5.7065372	7.728271
13.595703	-5.6495667	9.1055861
13.695313	-5.6020913	10.138574
13.794922	-5.5166359	11.209819
13.894531	-5.3647146	12.510616
13.994141	-5.3172393	13.65838
14.09375	-5.2412786	14.538331
14.193359	-5.1558232	15.647836
14.292969	-5.1178427	16.298235
14.392578	-5.0513773	17.40774
14.492188	-4.9754167	18.325949
14.591797	-4.899456	19.2059
14.691406	-4.8329906	20.009335
14.791016	-4.7760201	21.501427
14.890625	-4.7000599	22.572672
14.990234	-4.633594	23.5674
15.089844	-4.5386434	24.332575
15.189453	-4.472178	25.862926
15.289063	-4.472178	26.551584
15.388672	-4.4247026	27.699347
15.488281	-4.3107619	28.349747
15.587891	-4.2158113	29.229698
15.6875	-4.1398506	30.453978
15.787109	-4.1113653	31.793036
15.886719	-4.0164146	33.399902
15.986328	-3.959444	34.088562
16.085938	-3.921464	35.121548
16.185547	-3.788533	35.92498
16.285156	-3.7505527	36.575382
16.384766	-3.6556017	38.067474
16.484375	-3.5796413	38.985683
16.583984	-3.4372153	39.789116
16.683594	-3.4657004	41.281208
16.783203	-3.3897398	42.888077
16.882813	-3.3042843	43.844547
16.982422	-3.2378187	44.762756
17.082031	-3.142868	46.063557
17.181641	-3.142868	46.866989
17.28125	-3.009937	48.397339
17.380859	-2.9624617	49.659878
17.480469	-2.9624617	50.731125
17.580078	-2.8105404	51.764111
17.679688	-2.6776094	53.026649
17.779297	-2.6871047	54.32745
17.878906	-2.6681144	55.475212
17.978516	-2.5731637	56.929047
18.078125	-2.5161934	57.962032
18.177734	-2.4402328	59.339348
18.277344	-2.3642721	60.104523
18.376953	-2.2788165	61.328804
18.476563	-2.2028561	63.088707
18.576172	-2.1268954	64.00692
18.675781	-2.1079051	65.154678
18.775391	-1.9559841	66.991104
18.875	-1.9654793	68.368416
18.974609	-1.8325483	69.363144
19.074219	-1.7281024	70.319611
19.173828	-1.7281024	71.811707
19.273438	-1.6806271	72.653397
19.373047	-1.528706	73.609863
19.472656	-1.5097158	75.408028
19.572266	-1.3767848	76.479271
19.671875	-1.3482996	78.124405
19.771484	-1.2818341	79.080872
19.871094	-1.2153686	80.0756
19.970703	-1.129913	81.223358
20.070313	-1.0824376	82.677193
20.169922	-1.0254672	83.901474
20.269531	-0.90203124	85.202271
20.369141	-0.84506083	86.57959
20.46875	-0.78809041	88.416008
20.568359	-0.67414951	89.295959
20.667969	-0.66465443	90.864571
20.767578	-0.57919884	92.127113
20.867188	-0.54121852	93.121841
20.966797	-0.46525797	94.346115
21.066406	-0.37030727	95.493881
21.166016	-0.31333682	97.177269
21.265625	-0.22788118	98.171997
21.365234	-0.22788118	99.472794
21.464844	-0.11394033	100.77359
21.564453	-0.037979763	102.15091
21.664063	-0.037979763	103.37519
21.763672	0.1424266	104.71424
21.863281	0.13293152	106.28285
21.962891	0.22788222	107.04803
22.0625	0.27535757	108.42535
22.162109	0.32283294	109.5731
22.261719	0.43677381	110.56783
22.361328	0.50323927	111.67734
22.460938	0.63617027	113.32246
22.560547	0.65516043	115.08237
22.660156	0.69314069	116.38317
22.759766	0.7975865	117.1866
22.859375	0.82607168	118.60217
22.958984	0.89253724	119.82645
23.058594	1.0254682	120.82118
23.158203	1.0919337	122.23676
23.257813	1.0919337	123.4993
23.357422	1.1678942	125.22094
23.457031	1.3008252	125.94786
23.556641	1.3672907	127.13388
23.65625	1.4527464	128.47293
23.755859	1.538202	129.73547
23.855469	1.5666872	131.07454
23.955078	1.661638	132.03101
24.054688	1.7470936	133.3318
24.154297	1.7281035	134.78563
24.253906	1.8420444	135.89514
24.353516	1.9180049	137.42549
24.453125	1.9654802	138.95584
24.552734	2.0319457	140.37141
24.652344	2.1458867	141.36615
24.751953	2.1743717	142.7052
24.851563	2.2883127	144.08252
24.951172	2.2788177	144.84769
25.050781	2.4402337	146.37804
25.150391	2.5066993	147.0667
25.25	2.5636697	147.94666
25.349609	2.611145	149.59178
25.449219	2.734581	151.19864
25.548828	2.7725613	152.99681
25.648438	2.8390267	154.18283
25.748047	2.8295317	155.17755
25.847656	2.9624627	156.13403
25.947266	3.019433	157.43483
26.046875	3.0953937	158.6591
26.146484	3.1713543	160.30423
26.246094	3.2473149	161.29897
26.345703	3.2568099	162.79105
26.445313	3.408731	164.39792
26.544922	3.4657016	165.58394
26.644531	3.5036817	166.34912
26.744141	3.5511572	167.53514
26.84375	3.6840882	168.45335
26.943359	3.7030783	169.75415
27.042969	3.8360093	170.59584
27.142578	3.8644946	172.8531
27.242188	3.940455	173.65654
27.341797	3.9974256	174.84256
27.441406	4.082881	175.99033
27.541016	4.1113663	177.52068
27.640625	4.1493468	178.63019
27.740234	4.3012676	179.24232
27.839844	4.367733	181.30829
27.939453	4.4152088	182.14999
28.039063	4.491169	183.79512
28.138672	4.5386443	184.86636
28.238281	4.6525855	186.16716
28.337891	4.6905656	187.65926
28.4375	4.7665262	188.88353
28.537109	4.8994575	189.95477
28.636719	4.8994575	190.87299
28.736328	4.9564276	192.32681
28.835938	5.0988536	193.7424
28.935547	5.1273389	194.12498
29.035156	5.1463289	195.69359
29.134766	5.2602701	196.87961
29.234375	5.3172402	198.1804
29.333984	5.3742108	199.32817
29.433594	5.4691615	200.89679
29.533203	5.5831022	202.08281
29.632813	5.6400728	202.88625
29.732422	5.6590629	203.95749
29.832031	5.7540135	205.10526
29.931641	5.8204789	205.90868
30.03125	5.9249249	207.17122
30.130859	5.9724002	208.62506
30.230469	6.0768461	210.00237
30.330078	6.0863409	211.76227
30.429688	6.2192721	212.94829
30.529297	6.2287674	213.94302
30.628906	6.2667475	214.51691
30.728516	6.3616982	215.77945
30.828125	6.3806882	216.69765
30.927734	6.5421047	217.50108
31.027344	6.5800848	218.8784
31.126953	6.6465502	220.48528
31.226563	6.7225108	222.09213
31.326172	6.7889762	223.08687
31.425781	6.8364515	224.27289
31.525391	6.8934221	225.72673
31.625	7.0548382	226.45364
31.724609	7.1592841	227.79269
31.824219	7.121304	228.55788
31.923828	7.24474	229.28479
32.023438	7.2922153	230.89166
32.123047	7.3966608	232.03941
32.222656	7.4821167	233.37848
32.322266	7.4821167	234.5645
32.421875	7.5770674	235.59749
32.521484	7.653028	236.59221
32.621094	7.7005033	236.86003
32.720703	7.776464	237.70172
32.820313	7.8239393	239.3851
32.919922	7.9093947	240.22679
33.019531	7.9568701	241.29803
33.119141	8.0613155	243.17271
33.21875	8.1087914	244.58829
33.318359	8.2132368	245.73605
33.417969	8.2512169	246.73079
33.517578	8.2986927	246.96034
33.617188	8.3841486	248.06984
33.716797	8.4885941	249.82974
33.816406	8.5265741	250.63318
33.916016	8.6025352	251.8192
34.015625	8.6879902	253.34955
34.115234	8.7639513	254.53557
34.214844	8.8399115	254.72687
34.314453	8.8778925	256.18069
34.414063	9.0013275	257.71106
34.513672	9.0488033	258.74405
34.613281	9.0962782	259.43271
34.712891	9.1722393	259.58572
34.8125	9.2387047	261.00131
34.912109	9.3051701	261.91953
35.011719	9.3051701	263.83246
35.111328	9.4001207	265.24802
35.210938	9.5425472	266.85489
35.310547	9.5615368	265.97495
35.410156	9.6374979	267.73486
35.509766	9.7609339	268.95914
35.609375	9.7609339	269.87735
35.708984	9.8653793	271.44595
35.808594	9.9318447	271.33118
35.908203	9.9983101	272.67023
36.007813	10.074271	273.8945
36.107422	10.140737	275.7692
36.207031	10.216697	277.37607
36.306641	10.245182	277.49084
36.40625	10.368618	278.21774
36.505859	10.444579	279.36551
36.605469	10.454074	280.05417
36.705078	10.530034	281.9671
36.804688	10.605995	281.08716
36.904297	10.710441	283.22964
37.003906	10.757916	284.33914
37.103516	10.824382	285.67822
37.203125	10.909837	287.51462
37.302734	10.928827	286.94073
37.402344	11.042768	287.89722
37.501953	11.137719	289.9632
37.601563	11.223175	290.57532
37.701172	11.261155	291.99091
37.800781	11.299135	292.10568
37.900391	11.441561	293.29172
38	11.413076	295.28116
38.099609	11.536512	296.73499
38.199219	11.621967	298.30359
38.298828	11.659947	297.15585
38.398438	11.688433	298.30359
38.498047	11.868839	300.25479
38.597656	11.868839	300.82867
38.697266	11.9448	302.20599
38.796875	12.020761	303.31549
38.896484	12.096721	304.80759
38.996094	12.153691	306.33795
39.095703	12.153691	307.14139
39.195313	12.305613	307.677
39.294922	12.362583	308.0596
39.394531	12.457534	308.97781
39.494141	12.50501	310.62292
39.59375	12.58097	310.96725
39.693359	12.609455	312.03851
39.792969	12.751881	313.4158
39.892578	12.808851	313.4158
39.992188	12.884812	315.367
40.091797	12.903802	316.47653
40.191406	13.027238	318.27469
40.291016	13.103199	318.46597
40.390625	13.122189	319.42245
40.490234	13.226635	320.72324
40.589844	13.31209	320.34067
40.689453	13.340575	322.10056
40.789063	13.454516	323.24832
40.888672	13.530477	324.58737
40.988281	13.558962	325.12299
41.087891	13.682398	325.65863
41.1875	13.748863	326.92117
41.287109	13.815329	326.15598
41.386719	13.862804	327.53329
41.486328	13.957755	328.83411
41.585938	13.94826	328.94888
41.685547	14.071696	330.21143
41.785156	14.119171	330.40271
41.884766	14.166647	331.47397
41.984375	14.290083	332.23914
42.083984	14.290083	332.50693
42.183594	14.375538	331.70352
42.283203	14.442003	332.5452
42.382813	14.470489	333.11908
42.482422	14.574935	333.76947
42.582031	14.688875	333.92252
42.681641	14.783826	334.4964
42.78125	14.812311	335.07028
42.880859	14.869282	336.25629
42.980469	14.964232	336.065
0.15234375	14.983223	309.24561
0.25195313	14.945243	305.68753
0.3515625	14.888272	297.99753
0.45117188	14.793322	291.99091
0.55078125	14.764836	285.48691
0.65039063	14.688875	280.16895
0.75	14.60342	276.15176
0.84960938	14.574935	272.67023
0.94921875	14.451499	268.07916
1.0488281	14.432508	263.02902
1.1484375	14.328063	258.5145
1.2480469	14.252102	254.72687
1.3476563	14.204627	250.2506
1.4472656	14.138162	245.73605
1.546875	14.090686	241.64236
1.6464844	13.938765	237.6252
1.7460938	13.92927	233.30196
1.8457031	13.89129	229.66737
1.9453125	13.748863	225.65021
2.0449219	13.729874	221.70955
2.1445313	13.625427	217.34805
2.2441406	13.568458	214.28735
2.34375	13.530477	209.96411
2.4433594	13.397546	206.44431
2.5429688	13.378555	202.88625
2.6425781	13.350071	199.36644
2.7421875	13.169664	195.61708
2.8417969	13.150674	192.36508
2.9414063	13.103199	188.80701
3.0410156	13.074714	185.63153
3.140625	12.913298	183.10646
3.2402344	12.856327	180.31357
3.3398438	12.789862	177.13809
3.4394531	12.761376	175.18689
3.5390625	12.65693	171.89664
3.6386719	12.59996	169.75415
3.7382813	12.54299	166.84648
3.8378906	12.457534	163.97708
3.9375	12.391068	161.49025
4.0371094	12.315107	159.11821
4.1367188	12.201167	156.51662
4.2363281	12.172682	154.0298
4.3359375	12.115711	151.38994
4.4355469	12.049246	148.94138
4.5351563	12.020761	146.79889
4.6347656	11.897325	144.4651
4.734375	11.783383	141.82524
4.8339844	11.735909	139.10887
4.9335938	11.697928	137.38724
5.0332031	11.583987	134.36479
5.1328125	11.546007	132.06926
5.2324219	11.460551	129.65897
