Sec	mm	kN							
23.061523	1.0919325	-127.66261							
23.161133	1.0444572	-128.57816							
23.260742	0.94950646	-129.8752							
23.360352	0.76910013	-131.01964							
23.459961	0.75960505	-132.58371							
23.55957	0.63616914	-133.72815							
23.65918	0.56020856	-135.36853							
23.758789	0.43677261	-137.0089							
23.858398	0.36081204	-138.34409							
23.958008	0.22788106	-139.67926							
24.057617	0.094950058	-141.01445							
24.157227	-6.55E-07	-142.50223							
24.256836	-0.094951369	-143.95186							
24.356445	-0.13293165	-145.2489							
24.456055	-0.23737743	-147.04185							
24.555664	-0.42727885	-148.03371							
24.655273	-0.38929856	-149.94112							
24.754883	-0.57919997	-151.16185							
24.854492	-0.71213096	-152.49704							
24.954102	-0.73112112	-153.94667							
25.053711	-0.8735472	-155.35815							
25.15332	-0.98748803	-156.88408							
25.25293	-1.0634487	-158.21925							
25.352539	-1.1678944	-159.97408							
25.452148	-1.243855	-161.38556							
25.551758	-1.386281	-162.60629							
25.651367	-1.509717	-164.13222							
25.750977	-1.5382022	-165.7726							
25.850586	-1.6901233	-167.14592							
25.950195	-1.7186085	-168.25223							
26.049805	-1.8800248	-170.31223							
26.149414	-1.9654803	-171.95259							
26.249023	-2.0224507	-173.28778							
26.348633	-2.1458867	-174.47037							
26.448242	-2.2788177	-175.88185							
26.547852	-2.3737683	-177.14073							
26.647461	-2.449729	-179.08629							
26.74707	-2.4877093	-180.80296							
26.84668	-2.6491256	-182.74852							
26.946289	-2.7345812	-183.89296							
27.045898	-2.8865023	-185.45703							
27.145508	-2.8959973	-186.71591							
27.245117	-3.0574136	-187.97481							
27.344727	-3.1333742	-189.84407							
27.444336	-3.2947903	-191.52258							
27.543945	-3.3802459	-192.81963							
27.643555	-3.3897409	-194.49814							
27.743164	-3.5701475	-196.29111							
27.842773	-3.6650982	-198.00777							
27.942383	-3.7220685	-199.15221							
28.041992	-3.8360095	-200.83073							
28.141602	-3.9214649	-202.54739							
28.241211	-4.0543962	-204.07332							
28.34082	-4.1683369	-205.86629							
28.44043	-4.1968222	-207.08702							
28.540039	-4.3202581	-208.72739							
28.639648	-4.4341989	-210.29147							
28.739258	-4.5766249	-211.85555							
28.838867	-4.6810708	-213.49591							
28.938477	-4.7475362	-214.75481							
29.038086	-4.8329921	-216.62405							
29.137695	-4.9564276	-218.34073							
29.237305	-5.0608735	-219.98109							
29.336914	-5.1083488	-221.92665							
29.436523	-5.2317848	-223.07109							
29.536133	-5.3742108	-224.55887							
29.635742	-5.4026961	-226.58072							
29.735352	-5.5546174	-228.37369							
29.834961	-5.6020927	-230.2811							
29.93457	-5.7540135	-231.23479							
30.03418	-5.8204794	-233.18034							
30.133789	-5.9249249	-234.74443							
30.233398	-6.0483608	-236.19405							
30.333008	-6.1717968	-238.48294							
30.432617	-6.1907868	-239.93257							
30.532227	-6.4186687	-242.03072							
30.631836	-6.4376588	-243.74739							
30.731445	-6.5515995	-245.12071							
30.831055	-6.6275601	-247.33331							
30.930664	-6.7320061	-248.89738							
31.030273	-6.8174615	-250.07997							
31.129883	-6.9219074	-252.33072							
31.229492	-7.0263534	-253.62775							
31.329102	-7.1118088	-255.87849							
31.428711	-7.24474	-257.32813							
31.52832	-7.3586807	-259.19739							
31.62793	-7.4821167	-260.68515							
31.727539	-7.5675721	-262.55441							
31.827148	-7.634038	-264.46182							
31.926758	-7.6910081	-265.52997							
32.026367	-7.8524246	-267.74255							
32.125977	-7.9758606	-269.72626							
32.225586	-8.0138407	-271.36664							
32.325195	-8.1182861	-273.42664							
32.424805	-8.2322273	-274.79996							
32.524414	-8.3651581	-276.55478							
32.624023	-8.3936434	-278.3096							
32.723633	-8.5550594	-280.52219							
32.823242	-8.6690006	-282.4296							
32.922852	-8.7449608	-283.99368							
33.022461	-8.8019314	-286.24442							
33.12207	-8.8968821	-287.61774							
33.22168	-9.0108232	-289.44885							
33.321289	-9.1247644	-291.43256							
33.420898	-9.1912298	-293.07294							
33.520508	-9.3431511	-295.20923							
33.620117	-9.4381018	-297.23108							
33.719727	-9.552042	-298.87143							
33.819336	-9.5995178	-301.08405							
33.918945	-9.7514391	-302.83884							
34.018555	-9.8748751	-304.63181							
34.118164	-9.9413404	-306.08145							
34.217773	-10.036291	-308.33218							
34.317383	-10.150231	-310.27774							
34.416992	-10.178717	-312.147							
34.516602	-10.359123	-314.70291							
34.616211	-10.435083	-315.61847							
34.71582	-10.473064	-317.90735							
34.81543	-10.5965	-319.77661							
34.915039	-10.729431	-321.87476							
35.014648	-10.805391	-323.55328							
35.114258	-10.900342	-324.81216							
35.213867	-11.004788	-327.21552							
35.313477	-11.109234	-329.38995							
35.413086	-11.242165	-331.4118							
35.512695	-11.280145	-332.63254							
35.612305	-11.403581	-334.69254							
35.711914	-11.470047	-337.09589							
35.811523	-11.555502	-339.15588							
35.911133	-11.688434	-340.18588							
36.010742	-11.840354	-343.23773							
36.110352	-11.935305	-344.83994							
36.209961	-12.020761	-346.59476							
36.30957	-12.058741	-348.38773							
36.40918	-12.201167	-350.67661							
36.508789	-12.296118	-352.27884							
36.608398	-12.419554	-354.10995							
36.708008	-12.495514	-356.51328							
36.807617	-12.59996	-358.53513							
36.907227	-12.713901	-360.40439							
37.006836	-12.799356	-362.38809							
37.106445	-12.922792	-364.2955							
37.206055	-12.989258	-366.27921							
37.305664	-13.093703	-368.37735							
37.405273	-13.169664	-370.3992							
37.504883	-13.302595	-372.53549							
37.604492	-13.464011	-374.4429							
37.704102	-13.501992	-376.23587							
37.803711	-13.596943	-377.99066							
37.90332	-13.720379	-379.93622							
38.00293	-13.786844	-382.41586							
38.102539	-13.89129	-383.97992							
38.202148	-14.005231	-386.49771							
38.301758	-14.090686	-387.98547							
38.401367	-14.280587	-390.80844							
38.500977	-14.290083	-392.60141							
38.600586	-14.413519	-394.24179							
38.700195	-14.50847	-396.22549							
38.799805	-14.60342	-398.81955							
38.899414	-14.67938	-400.23105							
38.999023	-14.812311	-402.51993							
39.098633	-14.916758	-404.27475							
39.198242	-15.059183	-406.10587							
39.297852	-15.135144	-408.43289							
39.397461	-15.182619	-409.9588							
39.49707	-15.306055	-411.59918							
39.59668	-15.363026	-413.58289							
39.696289	-15.505452	-415.90991							
39.795898	-15.600403	-417.13068							
39.895508	-15.752324	-418.92361							
39.995117	-15.799799	-421.17438							
40.094727	-15.885255	-422.08994							
40.194336	-15.9897	-424.22623							
40.293945	-16.103642	-425.71399							
40.393555	-16.170107	-428.38437							
40.493164	-16.388493	-430.0629							
40.592773	-16.369503	-431.43622							
40.692383	-16.502434	-433.11475							
40.791992	-16.54991	-434.37363							
40.891602	-16.663851	-436.28104							
40.991211	-16.777792	-437.88324							
41.09082	-16.920218	-439.21844							
41.19043	-16.986683	-441.08771							
41.290039	-17.062643	-442.57547							
41.389648	-17.205069	-444.254							
41.489258	-17.30002	-445.51288							
41.588867	-17.366486	-446.46658							
41.688477	-17.470932	-448.37399							
41.788086	-17.575377	-449.67102							
41.887695	-17.689318	-450.58658							
41.987305	-17.803259	-452.26511							
42.086914	-17.898211	-453.56213							
42.186523	-18.031141	-454.63028							
42.286133	-18.097607	-455.31696							
42.385742	-18.202051	-456.42325							
42.485352	-18.278013	-457.49139							
42.584961	-18.363468	-458.52139							
42.68457	-18.515388	-459.3988							
42.78418	-18.581856	-460.08548							
42.883789	-18.638824	-461.61139							
42.983398	-18.847927	-461.91656							
43.083008	-18.847927	-462.90842							
43.182617	-18.962372	-464.05289							
43.282227	-19.067278	-464.66324							
43.381836	-19.162649	-466.26547							
43.481445	-19.296167	-467.63879							
43.581055	-19.372463	-468.78323							
43.680664	-19.496445	-470.08029							
43.780273	-19.620426	-471.18658							
43.879883	-19.706259	-471.72064							
43.979492	-19.83024	-472.52176							
44.079102	-19.935148	-473.6662							
44.178711	-20.078203	-474.81064							
44.27832	-20.078203	-475.30658							
44.37793	-20.192648	-476.60361							
44.477539	-20.307093	-476.7562							
44.577148	-20.364315	-477.0614							
44.676758	-20.459686	-477.90063							
44.776367	-20.612278	-478.58731							
44.875977	-20.774408	-479.46472							
44.975586	-20.803019	-479.99881							
45.075195	-20.917463	-481.14325							
45.174805	-20.984222	-481.63916							
45.274414	-21.08913	-482.17325							
45.374023	-21.213112	-483.01251							
45.473633	-21.232185	-484.23325							
45.573242	-21.365704	-484.61472							
45.672852	-21.451536	-485.68286							
45.772461	-21.565981	-486.33139							
45.87207	-21.651815	-487.05621							
45.97168	-21.766258	-487.74286							
46.071289	-21.918852	-488.12436							
46.170898	-21.985611	-488.811							
46.270508	-22.071444	-489.34509							
46.370117	-22.233574	-489.87915							
46.469727	-22.28126	-490.71841							
46.569336	-22.386166	-491.17621							
46.668945	-22.472	-492.43509							
46.768555	-22.624592	-492.2825							
46.868164	-22.643665	-492.54953							
46.967773	-22.805796	-493.3125							
47.067383	-22.967926	-494.18991							
47.166992	-23.01561	-494.3425							
47.266602	-23.063295	-494.80026							
47.366211	-23.158667	-495.2962							
47.46582	-23.292185	-495.9447							
47.56543	-23.368481	-496.24991							
47.665039	-23.473389	-496.82211							
47.764648	-23.521074	-497.12732							
47.864258	-23.664129	-498.15732							
47.963867	-23.740425	-498.72952							
48.063477	-23.88348	-499.79767							
48.163086	-23.988388	-499.30176							
0.1484375	-23.959778	-452.95175							
0.24804688	-23.969315	-448.79361							
0.34765625	-23.873943	-442.46103							
0.44726563	-23.730888	-435.82324							
0.546875	-23.59737	-429.87213							
0.64648438	-23.482925	-424.30252							
0.74609375	-23.444777	-418.504							
0.84570313	-23.33987	-413.354							
0.9453125	-23.234962	-407.8988							
1.0449219	-23.158667	-402.63437							
1.1445313	-23.034685	-397.25549							
1.2441406	-22.910704	-392.18179							
1.34375	-22.815332	-386.53586							
1.4433594	-22.796259	-381.11884							
1.5429688	-22.653204	-375.93066							
1.6425781	-22.519686	-370.81882							
1.7421875	-22.491074	-366.27921							
1.8417969	-22.328943	-361.20551							
1.9414063	-22.252647	-355.75031							
2.0410156	-22.138203	-350.25699							
2.140625	-22.042833	-344.83994							
2.2402344	-21.937925	-340.75809							
2.3398438	-21.861629	-336.21848							
2.4394531	-21.718575	-331.44995							
2.5390625	-21.670889	-327.10107							
2.6386719	-21.527834	-321.9129							
2.7382813	-21.432463	-316.267							
2.8378906	-21.318018	-312.45218							
2.9375	-21.260796	-307.60736							
3.0371094	-21.117741	-303.1059							
3.1367188	-21.031908	-299.6344							
3.2363281	-20.936537	-296.46811							
3.3359375	-20.831631	-292.76773							
3.4355469	-20.707649	-288.30441							
3.5351563	-20.612278	-284.64218							
3.6347656	-20.488297	-281.3233							
3.734375	-20.497833	-277.62292							
3.8339844	-20.383389	-274.18961							
3.9335938	-20.24987	-270.75626							
4.0332031	-20.154501	-267.09406							
4.1328125	-20.05913	-263.01221							
4.2324219	-19.954222	-259.15924							
4.3320313	-19.887463	-255.84035							
4.4316406	-19.744408	-251.94923							
4.53125	-19.649038	-248.70663							
4.6308594	-19.534594	-244.51035							
4.7304688	-19.477371	-241.53479							
4.8300781	-19.372463	-237.49109							
4.9296875	-19.258018	-233.56183							
5.0292969	-19.191259	-230.43369							
5.1289063	-19.086353	-226.42813							
5.2285156	-19.019594	-223.64331							
5.328125	-18.847927	-219.94295							
5.4277344	-18.70529	-216.50961							
5.5273438	-18.695795	-213.07628							
5.6269531	-18.524885	-209.83369							
5.7265625	-18.429934	-206.5148							
5.8261719	-18.325487	-203.31036							
5.9257813	-18.325487	-199.80074							
6.0253906	-18.126091	-196.59628							
6.125	-18.06912	-193.23924							
6.2246094	-17.974171	-190.45444							
6.3242188	-17.860229	-187.40259							
6.4238281	-17.793764	-183.62592							
6.5234375	-17.641842	-180.68851							
6.6230469	-17.527903	-177.21703							
6.7226563	-17.461437	-174.24147							
6.8222656	-17.366486	-172.14333							
6.921875	-17.214565	-168.93889							
7.0214844	-17.205069	-165.96333							
7.1210938	-17.081635	-162.56815							
7.2207031	-16.986683	-159.63074							
7.3203125	-16.891731	-156.61703							
7.4199219	-16.739811	-153.37445							
7.5195313	-16.692335	-150.62778							
7.6191406	-16.521425	-147.61407							
7.71875	-16.511929	-144.71481							
7.8183594	-16.388493	-142.19704							
7.9179688	-16.303038	-139.37408							
8.0175781	-16.160612	-136.51297							
8.1171875	-16.113136	-133.72815							
8.2167969	-15.923235	-130.6763							
8.3164063	-15.885255	-128.04408							
8.4160156	-15.771314	-125.03038							
8.515625	-15.723839	-123.50446							
8.6152344	-15.609898	-120.79594							
8.7148438	-15.467471	-117.62965							
8.8144531	-15.363026	-114.95927							
8.9140625	-15.25858	-112.82298							
9.0136719	-15.125648	-110.3815							
9.1132813	-15.059183	-107.25335							
9.2128906	-14.964232	-104.92632							
9.3125	-14.878778	-102.40854							
9.4121094	-14.840796	-99.967056							
9.5117188	-14.669886	-97.678169							
9.6113281	-14.612915	-95.007797							
9.7109375	-14.527459	-92.680763							
9.8105469	-14.375538	-90.086685							
9.9101563	-14.252103	-88.064835							
10.009766	-14.223618	-85.585205							
10.109375	-14.052706	-82.380768							
10.208984	-13.96725	-80.091873							
10.308594	-13.92927	-77.383362							
10.408203	-13.767854	-75.05632							
10.507813	-13.653913	-72.843727							
10.607422	-13.587447	-70.364098							
10.707031	-13.483002	-67.96077							
10.806641	-13.369061	-65.900772							
10.90625	-13.31209	-63.306698							
11.005859	-13.23613	-60.712624							
11.105469	-13.046228	-58.156696							
11.205078	-12.998753	-56.172993							
11.304688	-12.894307	-53.578922							
11.404297	-12.846832	-51.099293							
11.503906	-12.63794	-49.230034							
11.603516	-12.571475	-46.979294							
11.703125	-12.50501	-44.652256							
11.802734	-12.343593	-42.592258							
11.902344	-12.324603	-40.417812							
12.001953	-12.191672	-38.205223							
12.101563	-12.153691	-36.068928							
12.201172	-12.039751	-34.390408							
12.300781	-11.897325	-32.940781							
12.400391	-11.821364	-30.804483							
12.5	-11.707423	-28.858929							
12.599609	-11.564998	-27.027819							
12.699219	-11.517522	-25.578188							
12.798828	-11.422571	-24.128559							
12.898438	-11.299135	-22.602634							
12.998047	-11.185194	-21.076708							
13.097656	-11.042768	-19.473713							
13.197266	-11.004788	-17.866844							
13.296875	-10.871857	-16.566046							
13.396484	-10.748421	-15.265248							
13.496094	-10.61549	-14.308779							
13.595703	-10.61549	-13.199275							
13.695313	-10.473064	-12.051512							
13.794922	-10.387609	-10.712455							
13.894531	-10.292658	-10.176832							
13.994141	-10.188212	-8.9908104							
14.09375	-10.102757	-7.269166							
14.193359	-9.9793205	-6.7718019							
14.292969	-9.8843699	-5.7388153							
14.392578	-9.7894192	-4.7440872							
14.492188	-9.6374979	-4.3614998							
14.591797	-9.6090126	-3.5198066							
14.691406	-9.4855766	-2.6015964							
14.791016	-9.3811312	-2.2955263							
14.890625	-9.3051701	-1.1477631							
14.990234	-9.1722393	-0.72691673							
15.089844	-9.1247644	-0.26781154							
15.189453	-9.020318	0.26781118							
15.289063	-8.9063778	1.2242804							
15.388672	-8.8304167	1.8364207							
15.488281	-8.7164755	2.4868197							
15.587891	-8.61203	3.0224423							
15.6875	-8.4696045	3.596324							
15.787109	-8.3936434	4.4762754							
15.886719	-8.3176832	5.2414508							
15.986328	-8.2132368	5.3562269							
16.085938	-8.0138407	6.0831437							
16.185547	-8.0138407	6.8100605							
16.285156	-7.9568701	7.4222007							
16.384766	-7.8334341	7.9578233							
16.484375	-7.6625233	8.7995157							
16.583984	-7.5865626	9.2968798							
16.683594	-7.5011067	9.7177267							
16.783203	-7.4346414	10.674195							
16.882813	-7.2827201	11.286336							
16.982422	-7.2067595	12.395841							
17.082031	-7.1118088	13.275792							
17.181641	-6.978878	13.275792							
17.28125	-6.9124126	14.002708							
17.380859	-6.8174615	14.997437							
17.480469	-6.6750355	15.18873							
17.580078	-6.57059	16.068682							
17.679688	-6.4756393	16.642563							
17.779297	-6.3522034	17.828585							
17.878906	-6.2857375	18.364208							
17.978516	-6.1907868	19.473713							
18.078125	-6.1243215	20.430182							
18.177734	-5.9913907	20.583216							
18.277344	-5.9249249	21.73098							
18.376953	-5.8679547	22.113567							
18.476563	-5.6495681	23.031776							
18.576172	-5.630578	23.835211							
18.675781	-5.4881516	24.906456							
18.775391	-5.4026961	25.556856							
18.875	-5.3077455	26.857655							
18.974609	-5.2222896	27.393276							
19.074219	-5.1083488	28.426264							
19.173828	-4.9944081	28.694075							
19.273438	-4.8994575	30.07139							
19.373047	-4.8140016	30.874825							
19.472656	-4.7000608	32.060844							
19.572266	-4.6051102	32.826023							
19.671875	-4.5101595	33.246868							
19.771484	-4.3962188	34.39463							
19.871094	-4.3202581	35.695431							
19.970703	-4.2442975	36.651897							
20.070313	-4.1873269	37.455334							
20.169922	-4.0259109	38.067474							
20.269531	-3.9119699	38.985683							
20.369141	-3.7410586	40.018669							
20.46875	-3.7125735	41.128174							
20.568359	-3.6745932	41.931606							
20.667969	-3.5036819	42.926334							
20.767578	-3.4372163	44.609722							
20.867188	-3.3327706	45.489674							
20.966797	-3.2473149	46.407883							
21.066406	-3.1713543	47.440872							
21.166016	-3.0099382	48.129528							
21.265625	-2.8865023	49.62162							
21.365234	-2.8485219	50.195503							
21.464844	-2.6871059	51.534557							
21.564453	-2.592155	51.993664							
21.664063	-2.4782143	53.409237							
21.763672	-2.4402339	54.595261							
21.863281	-2.316798	56.087353							
21.962891	-2.2408373	57.311634							
22.0625	-2.1174016	58.153324							
22.162109	-2.0034606	58.880241							
22.261719	-1.9559853	59.989746							
22.361328	-1.8325493	61.596615							
22.460938	-1.7186085	62.591343							
22.560547	-1.6236578	63.624329							
22.660156	-1.5287071	64.466019							
22.759766	-1.4622416	66.37896							
22.859375	-1.2818352	67.029358							
22.958984	-1.2153697	68.942299							
23.058594	-1.120419	69.592697							
23.158203	-1.0064782	70.357872							
23.257813	-0.95900285	71.735184							
23.357422	-0.81657678	73.265541							
23.457031	-0.72162604	74.451561							
23.556641	-0.65516055	75.790619							
23.65625	-0.52222955	76.555794							
23.755859	-0.4177838	78.277435							
23.855469	-0.31333801	79.348679							
23.955078	-0.19939715	80.57296							
24.054688	-0.15192179	82.256348							
24.154297	-6.55E-07	82.983261							
24.253906	0.047474701	84.475357							
24.353516	0.19939584	85.699638							
24.453125	0.24687119	86.809143							
24.552734	0.33232683	88.071678							
24.652344	0.40828741	89.410736							
24.751953	0.56970364	91.706261							
24.851563	0.59818882	92.777512							
24.951172	0.78809023	94.346115							
25.050781	0.85455573	95.11129							
25.150391	0.89253604	96.832939							
25.25	1.0539522	98.018959							
25.349609	1.1394079	99.396278							
25.449219	1.2533487	101.0414							
25.548828	1.3293093	102.30394							
25.648438	1.3672895	104.02559							
25.748047	1.566686	105.55594							
25.847656	1.699617	106.58892							
25.947266	1.7850727	108.27231							
26.046875	1.8515382	110.03221							
26.146484	1.965479	110.72087							
26.246094	2.0794199	112.366							
26.345703	2.1648755	114.20242							
26.445313	2.2788165	115.8858							
26.544922	2.3452818	117.56919							
26.644531	2.4402325	118.90825							
26.744141	2.5541735	120.97422							
26.84375	2.7155898	121.58636							
26.943359	2.7535701	123.4993							
27.042969	2.8295305	124.87662							
27.142578	3.0004418	125.94786							
27.242188	3.0479171	127.70776							
27.341797	3.2188284	129.08508							
27.441406	3.3042841	130.76846							
27.541016	3.3707495	132.45184							
27.640625	3.4657004	134.67085							
27.740234	3.5986314	136.77509							
27.839844	3.6935821	137.42549							
27.939453	3.7315624	139.37669							
28.039063	3.8360081	140.56271							
28.138672	3.9689391	142.24609							
28.238281	4.0164146	143.24083							
28.337891	4.1398501	144.61813							
28.4375	4.2537913	146.33978							
28.537109	4.2727814	148.36749							
28.636719	4.4341974	149.93611							
28.736328	4.5861187	151.42819							
28.835938	4.7000594	152.80551							
28.935547	4.7665253	154.71844							
29.035156	4.8329906	156.40184							
29.134766	4.9849119	157.97044							
29.234375	5.0133967	159.46254							
29.333984	5.1843081	161.29897							
29.433594	5.2602687	162.63802							
29.533203	5.3647146	164.05359							
29.632813	5.4976454	166.04305							
29.732422	5.5261307	167.99425							
29.832031	5.6305766	168.83594							
29.931641	5.7255273	170.48106							
30.03125	5.8109827	172.01141							
30.130859	5.9534087	174.1539							
30.230469	6.0293694	175.95207							
30.330078	6.1812906	176.87029							
30.429688	6.2002807	178.9745							
30.529297	6.3427067	180.31357							
30.628906	6.4471526	182.49432							
30.728516	6.5990739	184.25423							
30.828125	6.656044	184.67506							
30.927734	6.7509947	186.70277							
31.027344	6.8269553	187.96532							
31.126953	6.9503913	189.87827							
31.226563	7.0643325	191.52339							
31.326172	7.1307979	192.63289							
31.425781	7.2922139	194.62234							
31.525391	7.2637286	195.61708							
31.625	7.4821153	198.1039							
31.724609	7.5106006	199.78728							
31.824219	7.6815119	200.82027							
31.923828	7.7859578	202.58017							
32.023438	7.8714132	203.88097							
32.123047	7.9758592	206.09998							
32.222656	8.042325	207.7451							
32.322266	8.1372757	209.19893							
32.421875	8.2227306	210.92058							
32.521484	8.3366718	212.60397							
32.621094	8.4980879	214.36388							
32.720703	8.5645533	215.66467							
32.820313	8.6689997	217.65413							
32.919922	8.7259693	219.33751							
33.019531	8.9063759	221.13567							
33.119141	8.9348612	222.28343							
33.21875	8.9918318	223.85205							
33.318359	9.1722383	224.61722							
33.417969	9.2102184	226.951							
33.517578	9.3051691	228.74916							
33.617188	9.4570904	230.92992							
33.716797	9.5330505	232.6133							
33.816406	9.6944666	233.87584							
33.916016	9.7514372	235.94182							
34.015625	9.8558836	237.35739							
34.115234	9.9413385	239.30858							
34.214844	10.07427	240.72417							
34.314453	10.140736	242.52232							
34.414063	10.245181	244.77959							
34.513672	10.330637	245.81258							
34.613281	10.416092	247.4577							
34.712891	10.520538	248.91153							
34.8125	10.691449	251.09229							
34.912109	10.729429	251.97224							
35.011719	10.814885	254.68861							
35.111328	10.909836	256.10419							
35.210938	11.004786	257.94061							
35.310547	11.128222	259.20316							
35.410156	11.261153	261.15433							
35.509766	11.346609	263.10553							
35.609375	11.40358	264.78891							
35.708984	11.489036	265.89844							
35.808594	11.602976	267.35226							
35.908203	11.726412	269.03564							
36.007813	11.859344	270.37469							
36.107422	11.944798	272.7085							
36.207031	12.011264	274.39188							
36.306641	12.144196	276.03699							
36.40625	12.267632	277.83517							
36.505859	12.315106	278.63861							
36.605469	12.400562	281.12543							
36.705078	12.552484	282.54099							
36.804688	12.599958	284.64523							
36.904297	12.7139	286.29034							
37.003906	12.818345	287.85895							
37.103516	12.875316	289.9632							
37.203125	13.027237	291.45529							
37.302734	13.188653	293.25345							
37.402344	13.207644	294.9751							
37.501953	13.321584	295.96982							
37.601563	13.46401	297.42365							
37.701172	13.50199	299.2218							
37.800781	13.634921	301.51733							
37.900391	13.767853	302.32077							
38	13.786842	304.31024							
38.099609	13.976744	306.33795							
38.199219	14.033714	308.13611							
38.298828	14.138161	310.01077							
38.398438	14.166645	311.8472							
38.498047	14.290081	312.99496							
38.597656	14.404022	315.17572							
38.697266	14.508468	316.28522							
38.796875	14.622409	318.46597							
38.896484	14.75534	319.69025							
38.996094	14.79332	320.95279							
39.095703	14.945241	323.47787							
39.195313	14.992717	324.39609							
39.294922	15.116153	326.57684							
39.394531	15.249084	328.29846							
39.494141	15.363025	329.561							
39.59375	15.39151	331.39743							
39.693359	15.44848	332.73648							
39.792969	15.657372	335.10855							
39.892578	15.723837	335.98849							
39.992188	15.818788	338.28403							
40.091797	15.885253	340.27347							
40.191406	16.056164	340.88562							
40.291016	16.132126	342.79855							
40.390625	16.170105	345.28537							
40.490234	16.341017	346.62442							
40.589844	16.416977	348.07825							
40.689453	16.492937	349.76166							
40.789063	16.606878	351.33026							
40.888672	16.739809	352.89886							
40.988281	16.806274	354.04663							
41.087891	16.882236	356.45694							
41.1875	16.986681	357.52817							
41.287109	17.157593	359.67065							
41.386719	17.186077	360.55063							
41.486328	17.356989	362.54007							
41.585938	17.41396	363.76434							
41.685547	17.527901	365.44772							
41.785156	17.575377	367.28415							
41.884766	17.717802	369.15884							
41.984375	17.793762	370.61267							
42.083984	17.898209	372.60214							
42.183594	18.002655	373.59686							
42.283203	18.126091	375.28024							
42.382813	18.211546	376.42801							
42.482422	18.297001	377.61401							
42.582031	18.401447	378.99133							
42.681641	18.524883	380.82776							
42.78125	18.638824	383.00851							
42.880859	18.714785	384.00323							
42.980469	18.809734	385.87793							
43.080078	18.904686	387.82913							
43.179688	18.990141	388.28821							
43.279297	19.066103	389.85684							
43.378906	19.208529	390.85156							
43.478516	19.341459	392.03757							
43.578125	19.350954	393.10883							
43.677734	19.521866	395.21307							
43.777344	19.635807	397.58511							
43.876953	19.759243	398.92416							
43.976563	19.797222	399.99539							
44.076172	19.854193	402.02313							
44.175781	19.996618	402.4057							
44.275391	20.07258	404.58646							
44.375	20.205511	405.96378							
44.474609	20.319452	407.64716							
44.574219	20.366926	408.14453							
44.673828	20.499857	409.59836							
44.773438	20.604303	410.82263							
44.873047	20.727739	412.27646							
44.972656	20.832186	413.65378							
45.072266	20.93663	414.83981							
45.171875	21.003098	415.52847							
45.271484	21.079058	417.32663							
45.371094	21.174007	418.66568							
45.470703	21.354414	419.69867							
45.570313	21.373404	420.00473							
45.669922	21.49684	421.1525							
45.769531	21.610781	423.29498							
45.869141	21.658257	423.71585							
45.96875	21.724722	424.78708							
46.068359	21.895634	425.62878							
46.167969	21.962099	426.27917							
46.267578	22.133011	427.42694							
46.367188	22.133011	428.4982							
46.466797	22.303921	429.45465							
46.566406	22.379883	430.21982							
46.666016	22.474833	430.56415							
46.765625	22.560287	431.97974							
46.865234	22.664734	432.01801							
46.964844	22.807159	432.93619							
47.064453	22.883121	433.24228							
47.164063	22.930595	433.54834							
47.263672	23.082518	434.50482							
47.363281	23.205954	435.84387							
47.462891	23.291409	436.26471							
47.5625	23.424339	436.9151							
47.662109	23.500299	437.18292							
47.761719	23.547775	437.94809							
47.861328	23.680706	438.1394							
47.960938	23.766163	438.94284							
48.060547	23.880104	438.75153							
48.160156	23.984549	437.79507							
0.15527344	23.956064	387.14047							
0.25488281	23.946569	381.17209							
0.35449219	23.870607	372.64038							
0.45410156	23.728182	365.33298							
0.55371094	23.614241	356.18912							
0.65332031	23.528786	350.83289							
0.75292969	23.414845	344.63498							
0.85253906	23.357874	339.01093							
0.95214844	23.243933	332.6217							
1.0517578	23.158478	326.53857							
1.1513672	23.111002	321.25885							
1.2509766	22.930595	315.40527							
1.3505859	22.883121	309.6282							
1.4501953	22.731199	303.20071							
1.5498047	22.63625	297.50018							
1.6494141	22.588774	291.83786							
1.7490234	22.408367	286.78772							
1.8486328	22.379883	281.62277							
1.9482422	22.227961	275.99875							
2.0478516	22.142506	270.45123							
2.1474609	22.057049	265.66888							
2.2470703	21.94311	260.77176							
2.3466797	21.838663	256.02768							
2.4462891	21.743711	251.39836							
2.5458984	21.620275	247.07512							
2.6455078	21.525326	242.86665							
2.7451172	21.47785	239.65291							
2.8447266	21.354414	236.28615							
2.9443359	21.259464	232.91937							
3.0439453	21.192999	229.32304							
3.1435547	21.022087	226.3006							
3.2431641	20.946127	222.05388							
3.3427734	20.832186	218.11324							
3.4423828	20.70875	214.55516							
3.5419922	20.680264	211.11188							
3.6416016	20.537838	207.24774							
3.7412109	20.480867	204.11052							
3.8408203	20.404907	200.55246							
3.9404297	20.281471	196.4205							
4.0400391	20.129551	192.82419							
4.1396484	20.053589	189.38089							
4.2392578	19.949144	184.90462							
4.3388672	19.920658	181.84392							
4.4384766	19.759243	178.59192							
4.5380859	19.673786	175.03386							
4.6376953	19.597826	171.82011							
4.7373047	19.436409	167.68817							
4.8369141	19.350954	164.66573							
4.9365234	19.284489	160.1512							
5.0361328	19.142063	156.93745							
5.1357422	19.047112	154.33586							
5.2353516	19.018627	150.50999							
5.3349609	18.904686	147.87013							
5.4345703	18.790745	144.12077							
5.5341797	18.695795	141.2131							
